claim_ref,policy_no,loss_date,report_date,status,peril_code,region,paid_gbp,outstanding_gbp,incurred_gbp
BRD-2025M11-000245,POL-5278707,2025-07-11,2025-07-21,Closed,WS,London,1583.92,0.00,1583.92
BRD-2025M11-000246,POL-1822761,2025-05-20,2025-06-10,Closed,TPPD,London,11495.57,0.00,11495.57
BRD-2025M11-000247,POL-4693137,2025-07-23,2025-07-31,Closed,TH,London,5374.41,0.00,5374.41
BRD-2025M11-000248,POL-5339352,2025-05-08,2025-05-23,Open,AD,South,3250.88,3367.11,6617.99
BRD-2025M11-000249,POL-6931903,2025-10-01,2025-10-08,Closed,WS,Midlands,-91.25,0.00,-91.25
BRD-2025M11-000250,POL-4696365,2024-08-27,2024-08-27,Closed,TPPD,London,5534.90,0.00,5534.90
BRD-2025M11-000251,POL-4115244,2025-09-27,2025-10-01,Closed,TPBI,London,6048.36,0.00,6048.36
BRD-2025M11-000252,POL-6733464,2025-03-11,2025-03-14,Open,AD,London,1080.43,1914.13,2994.56
BRD-2025M11-000253,POL-1676616,2024-10-23,2024-11-28,ClosedWithoutPayment,TH,Midlands,0.00,0.00,0.00
BRD-2025M11-000254,POL-1934696,2025-09-07,2025-10-03,Closed,TH,London,2115.85,0.00,2115.85
BRD-2025M11-000255,POL-6839963,2025-06-16,2025-06-16,Open,AD,Midlands,134.52,567.27,701.79
BRD-2025M11-000256,POL-7001091,2025-10-09,2025-10-23,Closed,TH,North,697.34,0.00,697.34
BRD-2025M11-000257,POL-5071022,2025-04-23,2025-04-25,Closed,FI,South,2883.80,0.00,2883.80
BRD-2025M11-000258,POL-2264589,2025-05-18,2025-05-19,Closed,WS,North,3811.52,0.00,3811.52
BRD-2025M11-000259,POL-8183060,2025-01-02,2025-01-27,Open,TH,London,8405.53,3738.93,12144.46
BRD-2025M11-000260,POL-1551791,2024-09-27,2024-10-06,Open,TH,London,74.49,247.34,321.83
BRD-2025M11-000261,POL-9261570,2025-09-13,2025-09-20,Closed,TPBI,South,6665.58,0.00,6665.58
BRD-2025M11-000262,POL-3343363,2025-05-28,2025-05-30,Closed,TPPD,Midlands,8549.94,0.00,8549.94
BRD-2025M11-000263,POL-3027375,2025-04-29,2025-05-05,Closed,TPPD,Midlands,2933.82,0.00,2933.82
BRD-2025M11-000264,POL-5522236,2025-11-05,2025-11-14,Closed,AD,North,4420.79,0.00,4420.79
BRD-2025M11-000265,POL-7091735,2025-04-09,2025-04-14,Open,TPPD,London,2117.28,2384.73,4502.01
BRD-2025M11-000266,POL-5071661,2025-08-13,2025-08-17,Closed,TPBI,South,1513.82,0.00,1513.82
BRD-2025M11-000267,POL-4373907,2024-10-24,2024-10-26,Reopened,AD,South,3116.08,4449.79,7565.87
BRD-2025M11-000268,POL-5400983,2025-11-16,2025-11-16,Closed,AD,Scotland,2169.29,0.00,2169.29
BRD-2025M11-000269,POL-9486874,2024-11-14,2024-11-29,Open,TH,Midlands,123.12,351.38,474.50
BRD-2025M11-000270,POL-7067622,2025-11-11,2025-11-12,Open,TH,North,2755.13,1284.27,4039.40
BRD-2025M11-000271,POL-9209479,2025-02-07,2025-03-03,Open,TPPD,South,59.52,90.38,149.90
BRD-2025M11-000272,POL-5553358,2025-10-09,2025-10-10,Open,TPBI,North,1805.20,870.74,2675.94
BRD-2025M11-000273,POL-1694637,2025-10-15,2025-11-05,Open,TH,London,217.48,1943.88,2161.36
BRD-2025M11-000274,POL-9402957,2025-08-11,2025-08-20,Closed,TPBI,Scotland,252.86,0.00,252.86
BRD-2025M11-000275,POL-5127862,2024-06-04,2024-06-28,Closed,TPPD,London,488.58,0.00,488.58
BRD-2025M11-000276,POL-2777197,2025-10-26,2025-10-31,Closed,AD,South,960.47,0.00,960.47
BRD-2025M11-000277,POL-9000096,2024-09-12,2024-09-12,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M11-000278,POL-9532899,2025-06-18,2025-07-03,Open,TPPD,London,75.65,1036.56,1112.21
BRD-2025M11-000279,POL-9442991,2025-09-16,2025-10-10,Closed,TPPD,North,3624.87,0.00,3624.87
BRD-2025M11-000280,POL-5378938,2025-05-09,2025-05-15,Closed,AD,South,2463.56,0.00,2463.56
BRD-2025M11-000281,POL-7595642,2024-10-03,2024-10-13,Closed,AD,South,1322.06,0.00,1322.06
BRD-2025M11-000282,POL-5957714,2025-10-16,2025-10-16,Closed,FI,Scotland,3109.13,0.00,3109.13
BRD-2025M11-000283,POL-9607898,2024-12-30,2024-12-30,Open,TPPD,London,1697.69,3027.46,4725.15
BRD-2025M11-000284,POL-6282542,2024-11-07,2024-11-24,Closed,TPPD,North,1692.11,0.00,1692.11
BRD-2025M11-000285,POL-2632302,2025-02-06,2025-02-26,Closed,TPPD,Midlands,2070.49,0.00,2070.49
BRD-2025M11-000286,POL-9131709,2024-06-19,2024-06-26,Closed,TPBI,London,488.40,0.00,488.40
BRD-2025M11-000287,POL-6206153,2025-06-11,2025-06-22,Closed,WS,London,272.82,0.00,272.82
BRD-2025M11-000288,POL-5264948,2025-03-07,2025-03-19,Closed,FI,Midlands,-776.01,0.00,-776.01
BRD-2025M11-000289,POL-6349760,2025-08-09,2025-09-05,Closed,AD,London,892.47,0.00,892.47
BRD-2025M11-000290,POL-7240081,2025-02-18,2025-02-24,Closed,TPPD,North,2108.06,0.00,2108.06
BRD-2025M11-000291,POL-4764212,2025-10-05,2025-10-11,Open,AD,London,2550.59,1116.00,3666.59
BRD-2025M11-000292,POL-2927686,2025-10-19,2025-11-18,Closed,TH,Scotland,1214.59,0.00,1214.59
BRD-2025M11-000293,POL-6677131,2025-02-11,2025-03-27,Closed,AD,North,1120.08,0.00,1120.08
BRD-2025M11-000294,POL-6371184,2025-05-14,2025-05-19,Closed,TPPD,London,769.88,0.00,769.88
BRD-2025M11-000295,POL-4258167,2025-11-28,2025-11-30,Closed,TPBI,London,1639.09,0.00,1639.09
BRD-2025M11-000296,POL-4152308,2024-11-22,2024-11-24,Open,AD,Scotland,64.09,1104.93,1169.02
BRD-2025M11-000297,POL-2020131,2025-04-12,2025-04-16,Closed,TPPD,Scotland,625.07,0.00,625.07
BRD-2025M11-000298,POL-5509264,2024-12-24,2024-12-29,Closed,TH,London,121.42,0.00,121.42
BRD-2025M11-000299,POL-5826559,2024-11-08,2024-11-13,Open,AD,South,1394.73,3218.47,4613.20
BRD-2025M11-000300,POL-2490943,2025-03-25,2025-03-26,Closed,AD,London,2703.74,0.00,2703.74
BRD-2025M11-000301,POL-3725570,2025-07-11,2025-07-31,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M11-000302,POL-7718555,2025-01-24,2025-01-25,Closed,TPPD,Scotland,2356.78,0.00,2356.78
BRD-2025M11-000303,POL-8459412,2025-10-11,2025-10-14,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M11-000304,POL-5935694,2025-07-16,2025-07-19,Open,TH,South,168.90,887.80,1056.70
BRD-2025M11-000305,POL-4160184,2025-10-17,2025-11-21,ClosedWithoutPayment,WS,Scotland,0.00,0.00,0.00
BRD-2025M11-000306,POL-1785183,2025-03-10,2025-03-23,Closed,TH,London,1071.88,0.00,1071.88
BRD-2025M11-000307,POL-6000836,2025-09-27,2025-10-09,Closed,TH,South,6121.20,0.00,6121.20
BRD-2025M11-000308,POL-4632930,2025-10-03,2025-10-05,Closed,TPPD,North,1635.48,0.00,1635.48
BRD-2025M11-000309,POL-6423613,2024-08-12,2024-08-31,Closed,TH,London,1956.92,0.00,1956.92
BRD-2025M11-000310,POL-3597416,2025-05-03,2025-05-28,Closed,AD,South,6819.68,0.00,6819.68
BRD-2025M11-000311,POL-1809238,2025-07-09,2025-07-23,Closed,AD,South,465.53,0.00,465.53
BRD-2025M11-000312,POL-1995435,2025-05-20,2025-06-08,Closed,AD,London,795.16,0.00,795.16
BRD-2025M11-000313,POL-1203823,2025-06-27,2025-07-07,Closed,AD,North,4747.43,0.00,4747.43
BRD-2025M11-000314,POL-7510671,2024-07-11,2024-07-11,Closed,TPPD,Midlands,707.81,0.00,707.81
BRD-2025M11-000315,POL-1960168,2024-09-30,2024-10-08,Closed,TPPD,South,1837.76,0.00,1837.76
BRD-2025M11-000316,POL-1990312,2025-08-08,2025-08-08,Closed,WS,South,4301.43,0.00,4301.43
BRD-2025M11-000317,POL-4103227,2025-03-11,2025-03-18,Closed,TPPD,North,3172.57,0.00,3172.57
BRD-2025M11-000318,POL-5385689,2025-03-10,2025-03-13,Open,TPPD,London,3352.44,3390.54,6742.98
BRD-2025M11-000319,POL-5687286,2024-11-26,2024-11-29,Closed,TPPD,London,4869.11,0.00,4869.11
BRD-2025M11-000320,POL-5820639,2025-07-11,2025-07-17,Closed,TH,Midlands,5337.46,0.00,5337.46
BRD-2025M11-000321,POL-4549495,2025-05-24,2025-06-28,Closed,AD,South,2259.86,0.00,2259.86
BRD-2025M11-000322,POL-3697023,2025-05-10,2025-06-02,Closed,WS,South,1376.77,0.00,1376.77
BRD-2025M11-000323,POL-8464092,2025-07-08,2025-07-24,Closed,TPPD,Midlands,533.93,0.00,533.93
BRD-2025M11-000324,POL-9023937,2025-01-05,2025-01-08,Closed,TPPD,London,1572.67,0.00,1572.67
BRD-2025M11-000325,POL-7329895,2025-01-29,2025-02-04,Closed,AD,London,3071.89,0.00,3071.89
BRD-2025M11-000326,POL-5112521,2025-10-01,2025-10-23,Closed,AD,South,2944.73,0.00,2944.73
BRD-2025M11-000327,POL-7098470,2024-08-31,2024-09-16,Closed,AD,London,602.22,0.00,602.22
BRD-2025M11-000328,POL-8595617,2025-11-17,2025-11-30,Closed,AD,North,11609.08,0.00,11609.08
BRD-2025M11-000329,POL-4304883,2024-12-21,2025-01-06,Open,AD,South,282.66,1110.70,1393.36
BRD-2025M11-000330,POL-4850953,2024-12-12,2024-12-13,Closed,AD,North,661.07,0.00,661.07
BRD-2025M11-000331,POL-5411151,2025-07-20,2025-08-09,Reopened,WS,Midlands,41.92,468.62,510.54
BRD-2025M11-000332,POL-4330714,2024-08-31,2024-09-22,Open,WS,Midlands,300.08,3237.83,3537.91
BRD-2025M11-000333,POL-2322763,2025-07-22,2025-07-22,Open,TPPD,London,1476.39,908.63,2385.02
BRD-2025M11-000334,POL-8479004,2025-08-25,2025-08-25,Open,TPPD,Midlands,11.96,981.71,993.67
BRD-2025M11-000335,POL-2806627,2025-07-22,2025-07-24,Closed,AD,South,1012.54,0.00,1012.54
BRD-2025M11-000336,POL-2574379,2025-09-16,2025-09-16,Closed,TPPD,London,7811.49,0.00,7811.49
BRD-2025M11-000337,POL-9076724,2025-08-11,2025-08-17,Open,AD,North,32.67,339.05,371.72
BRD-2025M11-000338,POL-2327520,2025-05-04,2025-05-04,Open,AD,North,270.63,1033.37,1304.00
BRD-2025M11-000339,POL-6479974,2025-03-29,2025-04-19,Closed,AD,London,1278.77,0.00,1278.77
BRD-2025M11-000340,POL-3235221,2025-08-13,2025-08-23,ClosedWithoutPayment,AD,Midlands,0.00,0.00,0.00
BRD-2025M11-000341,POL-3836259,2025-05-09,2025-05-14,Closed,AD,South,920.53,0.00,920.53
BRD-2025M11-000342,POL-6711862,2025-09-09,2025-09-13,Closed,AD,London,272.16,0.00,272.16
BRD-2025M11-000343,POL-7074763,2025-11-16,2025-11-17,Open,TPPD,London,40.04,344.70,384.74
BRD-2025M11-000344,POL-7538607,2025-04-16,2025-04-22,Closed,TH,Midlands,1627.35,0.00,1627.35
BRD-2025M11-000345,POL-8460095,2025-07-24,2025-08-19,ClosedWithoutPayment,WS,South,0.00,0.00,0.00
BRD-2025M11-000346,POL-6454208,2025-05-12,2025-06-02,Open,TPPD,Scotland,12655.51,7354.31,20009.82
BRD-2025M11-000347,POL-6242700,2024-11-09,2024-11-25,Open,AD,North,1841.78,1116.47,2958.25
BRD-2025M11-000348,POL-7447787,2024-07-16,2024-08-05,Closed,TH,Midlands,386.28,0.00,386.28
BRD-2025M11-000349,POL-4638511,2025-05-31,2025-06-20,Closed,TPPD,Midlands,3361.38,0.00,3361.38
BRD-2025M11-000350,POL-8130630,2024-12-01,2024-12-11,Open,FI,North,740.26,731.28,1471.54
BRD-2025M11-000351,POL-9044243,2025-09-19,2025-09-21,Closed,WS,North,2007.00,0.00,2007.00
BRD-2025M11-000352,POL-9752140,2025-08-05,2025-08-05,Closed,WS,London,2834.87,0.00,2834.87
BRD-2025M11-000353,POL-8029545,2025-07-22,2025-08-09,Closed,TH,Scotland,588.18,0.00,588.18
BRD-2025M11-000354,POL-9900202,2025-04-06,2025-04-18,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-000355,POL-5117134,2024-07-07,2024-07-30,Closed,TPPD,Midlands,2133.50,0.00,2133.50
BRD-2025M11-000356,POL-5240617,2025-07-03,2025-07-10,Reopened,AD,North,1933.60,2512.00,4445.60
BRD-2025M11-000357,POL-2110653,2025-11-20,2025-11-22,Closed,AD,North,3429.52,0.00,3429.52
BRD-2025M11-000358,POL-5361238,2025-03-20,2025-03-21,Open,TPBI,Midlands,27.43,56.57,84.00
BRD-2025M11-000359,POL-8425119,2025-08-17,2025-09-03,Open,TPPD,South,731.57,715.46,1447.03
BRD-2025M11-000360,POL-3100053,2025-01-11,2025-01-14,Closed,TPPD,London,1917.22,0.00,1917.22
BRD-2025M11-000361,POL-3025211,2025-02-18,2025-02-24,Closed,TPPD,Midlands,3475.30,0.00,3475.30
BRD-2025M11-000362,POL-6799040,2025-05-24,2025-06-04,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-000364,POL-6251921,2025-10-30,2025-11-09,Reopened,AD,London,82.78,294.42,377.20
BRD-2025M11-000365,POL-5761400,2025-02-14,2025-02-18,Open,TPPD,North,5680.08,6018.17,11698.25
BRD-2025M11-000366,POL-6975373,2025-10-05,2025-10-17,Open,TPBI,North,7637.49,4538.58,12176.07
BRD-2025M11-000367,POL-3421589,2024-07-09,2024-07-16,Closed,TPBI,London,1903.46,0.00,1903.46
BRD-2025M11-000368,POL-1086320,2024-11-17,2024-11-25,Closed,TPPD,North,2354.32,0.00,2354.32
BRD-2025M11-000369,POL-2671548,2025-10-18,2025-11-04,Closed,AD,London,394.33,0.00,394.33
BRD-2025M11-000370,POL-5190728,2025-08-14,2025-08-14,Open,TPPD,South,187.55,4136.39,4323.94
BRD-2025M11-000371,POL-7712727,2024-08-14,2024-08-14,Open,TPPD,Midlands,2031.97,1479.13,3511.10
BRD-2025M11-000372,POL-3284043,2025-06-16,2025-07-10,ClosedWithoutPayment,TPPD,South,0.00,0.00,0.00
BRD-2025M11-000373,POL-9238763,2025-06-18,2025-07-09,Open,AD,North,9643.25,5413.60,15056.85
BRD-2025M11-000374,POL-7352680,2025-02-04,2025-02-06,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-000375,POL-9465040,2025-05-22,2025-05-23,Closed,AD,London,11841.18,0.00,11841.18
BRD-2025M11-000376,POL-5183505,2025-07-21,2025-07-23,Open,TPPD,North,1133.05,675.42,1808.47
BRD-2025M11-000377,POL-4186146,2024-07-16,2024-07-16,Closed,WS,Midlands,763.57,0.00,763.57
BRD-2025M11-000378,POL-8191332,2025-05-12,2025-05-23,Closed,AD,London,3079.47,0.00,3079.47
BRD-2025M11-000379,POL-2942046,2025-08-04,2025-08-13,Open,AD,Scotland,166.34,2508.76,2675.10
BRD-2025M11-000380,POL-6120340,2025-03-01,2025-03-03,Open,AD,London,38.39,341.16,379.55
BRD-2025M11-000381,POL-7241555,2025-08-15,2025-08-27,Closed,AD,North,953.88,0.00,953.88
BRD-2025M11-000382,POL-1706212,2025-10-01,2025-10-01,Open,AD,London,447.11,1492.21,1939.32
BRD-2025M11-000383,POL-1342913,2025-04-27,2025-05-03,ClosedWithoutPayment,TPBI,South,0.00,0.00,0.00
BRD-2025M11-000384,POL-3851823,2025-06-30,2025-07-02,Open,AD,London,844.98,3252.14,4097.12
BRD-2025M11-000385,POL-2787533,2024-07-29,2024-08-06,Open,TPPD,London,44.17,111.19,155.36
BRD-2025M11-000386,POL-5073144,2025-03-26,2025-03-29,Closed,TPPD,London,2276.14,0.00,2276.14
BRD-2025M11-000387,POL-2487937,2025-10-31,2025-11-05,Open,AD,Midlands,78.18,695.52,773.70
BRD-2025M11-000388,POL-1727601,2025-04-26,2025-05-03,Closed,TPPD,Midlands,1463.24,0.00,1463.24
BRD-2025M11-000389,POL-8037036,2024-08-22,2024-09-05,Closed,TH,Midlands,732.87,0.00,732.87
BRD-2025M11-000390,POL-2895783,2025-07-29,2025-08-20,Closed,AD,North,503.98,0.00,503.98
BRD-2025M11-000391,POL-5779526,2025-05-10,2025-05-17,Closed,AD,Midlands,2680.60,0.00,2680.60
BRD-2025M11-000392,POL-2749189,2025-11-08,2025-11-30,Open,AD,London,146.12,277.05,423.17
BRD-2025M11-000393,POL-2397977,2025-02-18,2025-03-04,Closed,TPPD,Midlands,1617.43,0.00,1617.43
BRD-2025M11-000394,POL-8247935,2024-08-30,2024-09-10,Closed,TPPD,London,737.00,0.00,737.00
BRD-2025M11-000395,POL-7960213,2025-02-01,2025-02-08,Open,FI,London,670.51,1038.35,1708.86
BRD-2025M11-000396,POL-9266861,2024-10-17,2024-10-28,Reopened,AD,North,1434.37,3351.00,4785.37
BRD-2025M11-000397,POL-6384760,2024-11-28,2024-12-08,Open,AD,North,1785.11,2340.71,4125.82
BRD-2025M11-000398,POL-4421846,2025-11-06,2025-11-21,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M11-000399,POL-5044441,2025-04-18,2025-04-19,Open,AD,Midlands,234.94,2093.31,2328.25
BRD-2025M11-000400,POL-7277589,2024-10-21,2024-11-02,Open,TH,London,1136.82,1344.67,2481.49
BRD-2025M11-000401,POL-3538204,2025-10-28,2025-10-28,Closed,TH,South,707.76,0.00,707.76
BRD-2025M11-000402,POL-5271899,2025-03-28,2025-04-02,Open,AD,Midlands,47.83,340.11,387.94
BRD-2025M11-000403,POL-8195348,2025-07-07,2025-07-13,Closed,TPPD,Scotland,1711.37,0.00,1711.37
BRD-2025M11-000404,POL-8602298,2025-08-28,2025-08-29,Closed,AD,North,242.10,0.00,242.10
BRD-2025M11-000405,POL-5351568,2025-06-27,2025-07-02,Open,TPBI,London,305.03,1376.43,1681.46
BRD-2025M11-000406,POL-7394789,2025-02-10,2025-03-01,Closed,AD,South,6826.06,0.00,6826.06
BRD-2025M11-000407,POL-1427142,2025-07-21,2025-07-28,Closed,WS,London,15919.16,0.00,15919.16
BRD-2025M11-000408,POL-7673112,2025-06-04,2025-07-16,Closed,WS,South,16895.00,0.00,16895.00
BRD-2025M11-000409,POL-1471962,2025-05-14,2025-05-20,Open,TH,London,2593.54,1811.95,4405.49
BRD-2025M11-000410,POL-7177646,2025-10-16,2025-10-17,Open,AD,North,142.53,502.04,644.57
BRD-2025M11-000411,POL-2642665,2025-02-11,2025-02-17,Open,WS,North,1151.99,2914.61,4066.60
BRD-2025M11-000412,POL-5720541,2025-01-30,2025-01-30,Open,AD,Scotland,2925.20,2210.43,5135.63
BRD-2025M11-000413,POL-7942762,2025-07-17,2025-07-19,Closed,TPBI,North,1420.41,0.00,1420.41
BRD-2025M11-000414,POL-4108243,2024-03-23,2024-05-02,Open,TPBI,North,201.93,517.07,719.00
BRD-2025M11-000415,POL-8311793,2025-02-22,2025-02-25,Reopened,TPBI,North,356.67,240.59,597.26
BRD-2025M11-000416,POL-8871719,2025-11-28,2025-11-30,Open,TPBI,Scotland,378.03,857.00,1235.03
BRD-2025M11-000417,POL-3175332,2025-05-04,2025-05-15,Reopened,WS,South,10.89,175.77,186.66
BRD-2025M11-000418,POL-9002637,2025-03-26,2025-04-07,Closed,AD,South,233.94,0.00,233.94
BRD-2025M11-000419,POL-2656526,2025-03-02,2025-03-25,Closed,FI,London,4081.38,0.00,4081.38
BRD-2025M11-000420,POL-6055532,2025-10-16,2025-10-19,Reopened,TH,North,281.79,273.63,555.42
BRD-2025M11-000421,POL-5466350,2024-07-26,2024-07-31,Open,WS,Midlands,102.53,564.99,667.52
BRD-2025M11-000422,POL-1782348,2025-07-20,2025-07-28,Closed,AD,Midlands,1202.96,0.00,1202.96
BRD-2025M11-000423,POL-5343581,2025-10-01,2025-10-17,Open,AD,North,718.38,9334.04,10052.42
BRD-2025M11-000424,POL-3304972,2025-06-03,2025-06-10,Open,AD,London,26.33,904.75,931.08
BRD-2025M11-000425,POL-4915532,2024-07-21,2024-07-23,Open,TH,Midlands,423.91,540.25,964.16
BRD-2025M11-000426,POL-1221644,2025-06-05,2025-06-29,Closed,TPBI,South,163.83,0.00,163.83
BRD-2025M11-000427,POL-3329463,2025-07-07,2025-07-25,Open,FI,North,1232.08,673.04,1905.12
BRD-2025M11-000428,POL-2859122,2025-10-17,2025-10-20,Open,WS,South,744.15,1888.79,2632.94
BRD-2025M11-000429,POL-6724225,2024-03-21,2024-03-23,Closed,AD,Scotland,1302.50,0.00,1302.50
BRD-2025M11-000430,POL-2319670,2024-07-16,2024-08-02,Open,TPPD,North,139.43,553.13,692.56
BRD-2025M11-000431,POL-9919891,2025-04-29,2025-05-05,Closed,TPPD,South,5300.30,0.00,5300.30
BRD-2025M11-000432,POL-5308286,2025-10-30,2025-10-31,Closed,WS,Midlands,1271.82,0.00,1271.82
BRD-2025M11-000433,POL-8591786,2025-08-04,2025-08-24,Closed,AD,Midlands,191.71,0.00,191.71
BRD-2025M11-000434,POL-3427712,2025-04-01,2025-04-10,Reopened,AD,Midlands,224.18,360.08,584.26
BRD-2025M11-000435,POL-7451053,2025-03-10,2025-03-17,Open,AD,London,23.37,240.81,264.18
BRD-2025M11-000436,POL-5333496,2025-03-05,2025-03-07,Closed,TPPD,North,2221.10,0.00,2221.10
BRD-2025M11-000437,POL-6917700,2025-05-09,2025-05-13,Open,TH,South,22.68,302.40,325.08
BRD-2025M11-000438,POL-4861941,2024-11-22,2024-11-26,Closed,WS,South,220.73,0.00,220.73
BRD-2025M11-000439,POL-8689148,2025-11-28,2025-11-30,Closed,AD,South,1764.10,0.00,1764.10
BRD-2025M11-000440,POL-5315321,2025-08-18,2025-08-20,Reopened,TPBI,London,239.54,414.62,654.16
BRD-2025M11-000441,POL-5852478,2025-01-02,2025-01-05,Reopened,TPBI,London,2754.28,3642.56,6396.84
BRD-2025M11-000442,POL-6454385,2024-11-20,2024-11-22,Open,TPPD,London,1957.81,3802.97,5760.78
BRD-2025M11-000443,POL-7858662,2025-01-12,2025-01-21,Open,AD,North,739.51,1306.75,2046.26
BRD-2025M11-000444,POL-7965514,2024-10-06,2024-10-17,ClosedWithoutPayment,WS,North,0.00,0.00,0.00
BRD-2025M11-000445,POL-1467659,2025-07-10,2025-07-23,Closed,TPBI,Scotland,210.50,0.00,210.50
BRD-2025M11-000446,POL-5725400,2025-02-12,2025-02-23,Closed,AD,Midlands,3217.19,0.00,3217.19
BRD-2025M11-000447,POL-7777627,2025-04-29,2025-04-29,Closed,AD,North,3800.94,0.00,3800.94
BRD-2025M11-000448,POL-9509583,2025-07-20,2025-08-16,Closed,TH,South,211.19,0.00,211.19
BRD-2025M11-000449,POL-7170119,2025-09-02,2025-09-07,Closed,TPPD,South,2771.33,0.00,2771.33
BRD-2025M11-000450,POL-3467790,2025-08-29,2025-09-17,Closed,WS,Midlands,289.84,0.00,289.84
BRD-2025M11-000451,POL-1767979,2025-08-15,2025-08-30,Reopened,AD,Midlands,59.38,567.36,626.74
BRD-2025M11-000452,POL-9811020,2025-02-19,2025-02-24,Closed,TPPD,Scotland,1172.84,0.00,1172.84
BRD-2025M11-000453,POL-5440725,2025-02-14,2025-04-20,Closed,AD,South,4109.04,0.00,4109.04
BRD-2025M11-000454,POL-3793264,2025-01-25,2025-02-01,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M11-000455,POL-8415025,2025-07-22,2025-08-27,Open,TPPD,London,178.68,204.97,383.65
BRD-2025M11-000456,POL-1101923,2024-09-30,2024-11-04,Closed,WS,London,7647.38,0.00,7647.38
BRD-2025M11-000457,POL-8055517,2025-11-19,2025-11-20,Closed,FI,London,2309.19,0.00,2309.19
BRD-2025M11-000458,POL-7894673,2025-07-22,2025-08-08,Closed,AD,London,1081.75,0.00,1081.75
BRD-2025M11-000459,POL-7431426,2025-02-24,2025-02-27,ClosedWithoutPayment,WS,South,0.00,0.00,0.00
BRD-2025M11-000460,POL-3994715,2025-10-14,2025-10-18,Closed,WS,South,755.09,0.00,755.09
BRD-2025M11-000461,POL-5282553,2025-08-20,2025-09-30,Open,AD,Midlands,265.10,333.21,598.31
BRD-2025M11-000462,POL-2771329,2025-02-26,2025-03-04,Closed,WS,South,2415.91,0.00,2415.91
BRD-2025M11-000463,POL-8472510,2025-02-03,2025-02-25,Closed,TPPD,North,1658.41,0.00,1658.41
BRD-2025M11-000464,POL-4094438,2024-12-18,2024-12-19,Closed,FI,London,1175.92,0.00,1175.92
BRD-2025M11-000465,POL-4012395,2025-09-18,2025-09-19,Closed,TH,South,772.11,0.00,772.11
BRD-2025M11-000466,POL-2709982,2025-11-20,2025-11-30,Closed,AD,London,30705.53,0.00,30705.53
BRD-2025M11-000467,POL-1932063,2025-08-26,2025-09-02,Closed,AD,South,2206.82,0.00,2206.82
BRD-2025M11-000468,POL-2446929,2025-08-17,2025-09-03,Closed,TPPD,Midlands,11383.78,0.00,11383.78
BRD-2025M11-000469,POL-7000821,2025-09-04,2025-09-10,Open,TPPD,Midlands,69.87,84.00,153.87
BRD-2025M11-000470,POL-5291653,2025-05-25,2025-05-29,Closed,TPBI,London,1043.08,0.00,1043.08
BRD-2025M11-000471,POL-4256453,2025-04-22,2025-05-16,Open,TPBI,London,2720.85,3059.99,5780.84
BRD-2025M11-000472,POL-5623628,2025-11-20,2025-11-30,Closed,TH,Midlands,6838.20,0.00,6838.20
BRD-2025M11-000473,POL-7879744,2025-06-21,2025-07-01,Closed,AD,North,7788.09,0.00,7788.09
BRD-2025M11-000474,POL-8093093,2025-09-26,2025-10-27,Open,WS,South,219.94,1003.61,1223.55
BRD-2025M11-000475,POL-9765255,2024-12-18,2025-02-22,Open,TH,North,67.12,1615.35,1682.47
BRD-2025M11-000476,POL-7946874,2024-10-10,2024-11-06,Reopened,TPPD,South,270.70,1232.24,1502.94
BRD-2025M11-000477,POL-8174441,2025-04-22,2025-04-26,Open,TH,North,905.77,1122.57,2028.34
BRD-2025M11-000478,POL-1489610,2025-10-10,2025-10-15,Closed,TPPD,London,277.82,0.00,277.82
BRD-2025M11-000479,POL-8529514,2025-06-22,2025-07-15,Open,WS,Scotland,157.91,289.05,446.96
BRD-2025M11-000480,POL-1488518,2025-08-18,2025-08-20,Open,TH,South,75.64,487.57,563.21
BRD-2025M11-000481,POL-9418647,2025-08-27,2025-08-30,Open,AD,Midlands,187.67,436.47,624.14
BRD-2025M11-000482,POL-2566996,2025-11-17,2025-11-26,Closed,TPPD,Midlands,288.04,0.00,288.04
BRD-2025M11-000483,POL-7174020,2025-08-02,2025-08-10,Closed,WS,Midlands,1294.41,0.00,1294.41
BRD-2025M11-000484,POL-6893911,2025-08-13,2025-08-23,Closed,TH,Midlands,919.91,0.00,919.91
BRD-2025M11-000485,POL-4835405,2025-08-26,2025-09-14,Closed,TPPD,South,1851.01,0.00,1851.01
BRD-2025M11-000486,POL-7281482,2024-11-02,2024-11-04,Reopened,AD,South,41.18,5011.03,5052.21
