ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M11-000253,POL-1676616,23/10/2024,28/11/2024,CWP,TH,Midlands,TES,0.00,
BRD-2025M11-000254,POL-1934696,07/09/2025,03/10/2025,C,TH,London,SKB,£2115.85,
BRD-2025M11-000255,POL-6839963,16/06/2025,16/06/2025,O,AD,Midlands,DFH,£134.52,£567.27
BRD-2025M11-000256,POL-7001091,09-Oct-25,23/10/2025,C,TH,North,KMA,697.34,-
BRD-2025M11-000257,POL-5071022,23/04/2025,25/04/2025,C,FI,South,ECF,2883.80,
BRD-2025M11-000258,POL-2264589,18/05/2025,19/05/2025,C,WS,North,BML,3811.52,
BRD-2025M11-000259,POL-8183060,2025-01-02,27/01/2025,OPEN,TH,London,WDE,£8405.53,£3738.93
BRD-2025M11-000260,POL-1551791,27/09/2024,06/10/2024,O,TH,London,HEB,£74.49,£247.34
BRD-2025M11-000261,POL-9261570,13-Sep-25,20/09/2025,C,TPBI,South,MRS,£6665.58,0.00
BRD-2025M11-000262,POL-3343363,28/05/2025,30/05/2025,C,TPPD,Midlands,WAP,£8549.94,
BRD-2025M11-000263,POL-3027375,29/04/2025,05/05/2025,C,TPPD,Midlands,PNS,2933.82,
BRD-2025M11-000264,POL-5522236,05-Nov-25,14/11/2025,C,AD,North,NFP,£4420.79,
BRD-2025M11-000265,POL-7091735,09/04/2025,14/04/2025,OPEN,TPPD,London,SHT,2117.28,£2384.73
BRD-2025M11-000266,POL-5071661,13/08/2025,17/08/2025,C,TPBI,South,JTP,£1513.82,0.00
BRD-2025M11-000267,POL-4373907,24/10/2024,26/10/2024,RO,AD,South,LRM,3116.08,£4449.79
BRD-2025M11-000268,POL-5400983,2025-11-16,16/11/2025,C,AD,Scotland,DRA,2169.29,
BRD-2025M11-000269,POL-9486874,14-Nov-24,29/11/2024,o,TH,Midlands,JTG,£123.12,351.38
BRD-2025M11-000270,POL-7067622,11/11/2025,12/11/2025,O,TH,North,CFH,2755.13,£1284.27
BRD-2025M11-000271,POL-9209479,07/02/2025,03/03/2025,O,TPPD,South,NKN,£59.52,90.38
BRD-2025M11-000272,POL-5553358,09/10/2025,10/10/2025,O,TPBI,North,BSG,£1805.20,870.74
BRD-2025M11-000273,POL-1694637,15/10/2025,05/11/2025,OPEN,TH,London,GBN,£217.48,£1943.88
BRD-2025M11-000274,POL-9402957,11/08/2025,20/08/2025,C,TPBI,Scotland,JKR,£252.86,
BRD-2025M11-000275,POL-5127862,04/06/2024,28/06/2024,C,TPPD,London,NMN,488.58,0.00
BRD-2025M11-000276,POL-2777197,26/10/2025,31/10/2025,closed,AD,South,JAW,£960.47,0.00
BRD-2025M11-000277,POL-9000096,12/09/2024,12/09/2024,CWP,TPPD,London,PGM,-,
BRD-2025M11-000278,POL-9532899,18/06/2025,03/07/2025,O,TPPD,London,WNL,£75.65,1036.56
BRD-2025M11-000279,POL-9442991,16/09/2025,10/10/2025,closed,TPPD,North,RRK,£3624.87,0.00
BRD-2025M11-000280,POL-5378938,09/05/2025,15/05/2025,C,AD,South,EFH,2463.56,
BRD-2025M11-000281,POL-7595642,03-Oct-24,13/10/2024,C,AD,South,BEF,£1322.06,0.00
BRD-2025M11-000282,POL-5957714,16/10/2025,16/10/2025,C,FI,Scotland,JEG,3109.13,0.00
BRD-2025M11-000283,POL-9607898,30/12/2024,30/12/2024,O,TPPD,London,BCR,£1697.69,£3027.46
BRD-2025M11-000284,POL-6282542,07/11/2024,24/11/2024,C,TPPD,North,PAJ,£1692.11,-
BRD-2025M11-000285,POL-2632302,06/02/2025,26/02/2025,C,TPPD,Midlands,WTE,£2070.49,0.00
BRD-2025M11-000286,POL-9131709,19/06/2024,26/06/2024,C,TPBI,London,MMP,488.40,0.00
BRD-2025M11-000287,POL-6206153,2025-06-11,22/06/2025,C,WS,London,BBD,£272.82,-
BRD-2025M11-000288,POL-5264948,07/03/2025,19/03/2025,C,FI,Midlands,EBK,(776.01),-
BRD-2025M11-000289,POL-6349760,09/08/2025,05/09/2025,C,AD,London,FCK,892.47,-
BRD-2025M11-000290,POL-7240081,18/02/2025,24/02/2025,C,TPPD,North,BTH,2108.06,-
BRD-2025M11-000291,POL-4764212,05/10/2025,11/10/2025,O,AD,London,TEL,2550.59,£1116.00
BRD-2025M11-000292,POL-2927686,19/10/2025,18/11/2025,C ,TH,Scotland,ELK,£1214.59,0.00
BRD-2025M11-000293,POL-6677131,11/02/2025,27/03/2025,C,AD,North,HSD,£1120.08,-
BRD-2025M11-000293,POL-6677131,11/02/2025,27/03/2025,C,AD,North,HSD,£1120.08,-
BRD-2025M11-000294,POL-6371184,14/05/2025,19/05/2025,C,TPPD,London,SAR,£769.88,-
BRD-2025M11-000295,POL-4258167,28/11/2025,30/11/2025,C,TPBI,London,EWF,1639.09,0.00
BRD-2025M11-000295,POL-4258167,28/11/2025,30/11/2025,C,TPBI,London,EWF,1639.09,0.00
BRD-2025M11-000296,POL-4152308,22/11/2024,24/11/2024,o,AD,Scotland,WCB,£64.09,£1104.93
BRD-2025M11-000297,POL-2020131,12/04/2025,16/04/2025,C,TPPD,Scotland,HRM,£625.07,
BRD-2025M11-000298,POL-5509264,24/12/2024,29/12/2024,C,TH,London,RAC,£121.42,-
BRD-2025M11-000299,POL-5826559,08/11/2024,13/11/2024,O,AD,South,HBS,£1394.73,3218.47
BRD-2025M11-000300,POL-2490943,25/03/2025,26/03/2025,C,AD,London,EWP,£2703.74,
BRD-2025M11-000301,POL-3725570,11/07/2025,31/07/2025,CWP,AD,North,APL,0.00,
BRD-2025M11-000302,POL-7718555,24/01/2025,25/01/2025,C,TPPD,Scotland,WET,2356.78,-
BRD-2025M11-000303,POL-8459412,2025-10-11,14/10/2025,CWP,AD,North,LKB,,-
BRD-2025M11-000304,POL-5935694,16/07/2025,19/07/2025,o,TH,South,JFK,168.90,£887.80
BRD-2025M11-000305,POL-4160184,17/10/2025,21/11/2025,CWP,WS,Scotland,GEW,0.00,
BRD-2025M11-000305,POL-4160184,17/10/2025,21/11/2025,CWP,WS,Scotland,GEW,0.00,
BRD-2025M11-000306,POL-1785183,10/03/2025,23/03/2025,C,TH,London,KDS,1071.88,
BRD-2025M11-000307,POL-6000836,27/09/2025,09/10/2025,C,TH,South,NWW,£6121.20,0.00
BRD-2025M11-000308,POL-4632930,03/10/2025,05/10/2025,C,TPPD,North,JGE,£1635.48,0.00
BRD-2025M11-000309,POL-6423613,12/08/2024,31/08/2024,C,TH,London,KEB,£1956.92,0.00
BRD-2025M11-000310,POL-3597416,03/05/2025,28/05/2025,C,AD,South,NNE,6819.68,-
BRD-2025M11-000311,POL-1809238,2025-07-09,23/07/2025,closed,AD,South,EEK,£465.53,
BRD-2025M11-000312,POL-1995435,2025-05-20,08/06/2025,closed,AD,London,LEH,£795.16,
BRD-2025M11-000313,POL-1203823,27/06/2025,07/07/2025,C,AD,North,BSG,£4747.43,-
BRD-2025M11-000314,POL-7510671,11/07/2024,11/07/2024,C,TPPD,Midlands,WWP,707.81,
BRD-2025M11-000315,POL-1960168,30-Sep-24,08/10/2024,C,TPPD,South,NRG,£1837.76,
BRD-2025M11-000315,POL-1960168,30-Sep-24,08/10/2024,C,TPPD,South,NRG,£1837.76,
BRD-2025M11-000316,POL-1990312,08/08/2025,08/08/2025,closed,WS,South,CHH,£4301.43,0.00
BRD-2025M11-000317,POL-4103227,11/03/2025,18/03/2025,C,TPPD,North,GEA,£3172.57,0.00
BRD-2025M11-000318,POL-5385689,10/03/2025,13/03/2025,o,TPPD,London,ESH,£3352.44,£3390.54
BRD-2025M11-000319,POL-5687286,2024-11-26,29/11/2024,closed,TPPD,London,KTT,£4869.11,
BRD-2025M11-000320,POL-5820639,2025-07-11,17/07/2025,C,TH,Midlands,JFW,£5337.46,-
BRD-2025M11-000321,POL-4549495,24/05/2025,28/06/2025,closed,AD,South,WAH,2259.86,0.00
BRD-2025M11-000322,POL-3697023,10/05/2025,02/06/2025,C,WS,South,WLA,£1376.77,
BRD-2025M11-000323,POL-8464092,08/07/2025,24/07/2025,C,TPPD,Midlands,ACT,533.93,0.00
BRD-2025M11-000324,POL-9023937,2025-01-05,08/01/2025,C,TPPD,London,HEL,1572.67,
BRD-2025M11-000325,POL-7329895,29/01/2025,04/02/2025,C,AD,London,NMH,£3071.89,-
BRD-2025M11-000326,POL-5112521,01/10/2025,23/10/2025,C,AD,South,TPC,£2944.73,0.00
BRD-2025M11-000327,POL-7098470,31/08/2024,16/09/2024,C,AD,London,HKS,602.22,
BRD-2025M11-000328,POL-8595617,17-Nov-25,30/11/2025,C,AD,North,RTH,£11609.08,
BRD-2025M11-000329,POL-4304883,21/12/2024,06/01/2025,O,AD,South,LCJ,282.66,£1110.70
BRD-2025M11-000330,POL-4850953,2024-12-12,13/12/2024,closed,AD,North,JMA,661.07,
BRD-2025M11-000331,POL-5411151,20/07/2025,09/08/2025,RO,WS,Midlands,ANT,41.92,468.62
BRD-2025M11-000332,POL-4330714,2024-08-31,22/09/2024,OPEN,WS,Midlands,BJM,300.08,£3237.83
BRD-2025M11-000333,POL-2322763,2025-07-22,22/07/2025,O,TPPD,London,FJT,£1476.39,£908.63
BRD-2025M11-000334,POL-8479004,25/08/2025,25/08/2025,O,TPPD,Midlands,CWN,£11.96,£981.71
BRD-2025M11-000335,POL-2806627,22/07/2025,24/07/2025,C,AD,South,RPD,£1012.54,0.00
BRD-2025M11-000336,POL-2574379,2025-09-16,16/09/2025,C,TPPD,London,JSF,7811.49,
BRD-2025M11-000337,POL-9076724,11/08/2025,17/08/2025,O,AD,North,LFG,£32.67,£339.05
BRD-2025M11-000338,POL-2327520,04/05/2025,04/05/2025,OPEN,AD,North,PFG,£270.63,1033.37
BRD-2025M11-000339,POL-6479974,29/03/2025,19/04/2025,C,AD,London,KKM,£1278.77,
BRD-2025M11-000340,POL-3235221,13/08/2025,23/08/2025,CWP,AD,Midlands,ATJ,-,
BRD-2025M11-000341,POL-3836259,2025-05-09,14/05/2025,C,AD,South,SRJ,£920.53,
BRD-2025M11-000342,POL-6711862,09/09/2025,13/09/2025,C,AD,London,HWC,£272.16,-
BRD-2025M11-000343,POL-7074763,16/11/2025,17/11/2025,O,TPPD,London,ANS,40.04,£344.70
BRD-2025M11-000344,POL-7538607,16/04/2025,22/04/2025,C,TH,Midlands,DHS,£1627.35,-
BRD-2025M11-000345,POL-8460095,24/07/2025,19/08/2025,CWP,WS,South,HAW,0.00,
BRD-2025M11-000346,POL-6454208,12/05/2025,02/06/2025,O,TPPD,Scotland,PLH,12655.51,£7354.31
BRD-2025M11-000347,POL-6242700,09/11/2024,25/11/2024,O,AD,North,CKM,1841.78,1116.47
BRD-2025M11-000348,POL-7447787,16/07/2024,05/08/2024,C,TH,Midlands,ADN,£386.28,
BRD-2025M11-000349,POL-4638511,2025-05-31,20/06/2025,C,TPPD,Midlands,MWG,£3361.38,
BRD-2025M11-000350,POL-8130630,01/12/2024,11/12/2024,O,FI,North,ELN,£740.26,731.28
BRD-2025M11-000351,POL-9044243,19/09/2025,21/09/2025,C,WS,North,RAR,£2007.00,0.00
BRD-2025M11-000352,POL-9752140,05-Aug-25,05/08/2025,C,WS,London,WTK,£2834.87,-
BRD-2025M11-000353,POL-8029545,22/07/2025,09/08/2025,C,TH,Scotland,WDL,£588.18,0.00
BRD-2025M11-000354,POL-9900202,06/04/2025,18/04/2025,CWP,AD,London,PCS,0.00,
BRD-2025M11-000355,POL-5117134,07/07/2024,30/07/2024,C,TPPD,Midlands,HHS,2133.50,
BRD-2025M11-000356,POL-5240617,03/07/2025,10/07/2025,RO,AD,North,PJL,1933.60,£2512.00
BRD-2025M11-000357,POL-2110653,20/11/2025,22/11/2025,closed,AD,North,HMD,£3429.52,-
BRD-2025M11-000358,POL-5361238,20/03/2025,21/03/2025,O,TPBI,Midlands,TCA,27.43,£56.57
BRD-2025M11-000359,POL-8425119,2025-08-17,03/09/2025,O,TPPD,South,GLC,731.57,£715.46
BRD-2025M11-000360,POL-3100053,2025-01-11,14/01/2025,C ,TPPD,London,SSC,1917.22,-
BRD-2025M11-000361,POL-3025211,2025-02-18,24/02/2025,closed,TPPD,Midlands,NCW,£3475.30,0.00
BRD-2025M11-000362,POL-6799040,24-May-25,04/06/2025,CWP,AD,London,APS,,-
BRD-2025M11-000363,POL-5334712,,29/11/2025,OPEN,TPPD,London,BMF,598.71,1494.51
BRD-2025M11-000364,POL-6251921,2025-10-30,09/11/2025,RO,AD,London,WDP,£82.78,£294.42
BRD-2025M11-000365,POL-5761400,14/02/2025,18/02/2025,O,TPPD,North,REL,5680.08,£6018.17
BRD-2025M11-000366,POL-6975373,05/10/2025,17/10/2025,O,TPBI,North,BPJ,£7637.49,4538.58
BRD-2025M11-000367,POL-3421589,2024-07-09,16/07/2024,C,TPBI,London,NEK,1903.46,
BRD-2025M11-000368,POL-1086320,17/11/2024,25/11/2024,C,TPPD,North,TGD,£2354.32,
BRD-2025M11-000369,POL-2671548,18/10/2025,04/11/2025,C,AD,London,SCG,394.33,0.00
BRD-2025M11-000370,POL-5190728,14/08/2025,14/08/2025,O,TPPD,South,GKC,£187.55,4136.39
BRD-2025M11-000371,POL-7712727,14-Aug-24,14/08/2024,O,TPPD,Midlands,RTL,£2031.97,£1479.13
BRD-2025M11-000372,POL-3284043,2025-06-16,10/07/2025,CWP,TPPD,South,KHJ,0.00,-
BRD-2025M11-000373,POL-9238763,2025-06-18,09/07/2025,OPEN,AD,North,DFR,£9643.25,£5413.60
BRD-2025M11-000374,POL-7352680,04/02/2025,06/02/2025,CWP,AD,London,WJK,0.00,0.00
BRD-2025M11-000375,POL-9465040,22/05/2025,23/05/2025,closed,AD,London,RDA,11841.18,
BRD-2025M11-000376,POL-5183505,21/07/2025,23/07/2025,O,TPPD,North,BWR,1133.05,£675.42
BRD-2025M11-000377,POL-4186146,16/07/2024,16/07/2024,C,WS,Midlands,RAR,£763.57,0.00
BRD-2025M11-000378,POL-8191332,12/05/2025,23/05/2025,C,AD,London,SBC,3079.47,-
BRD-2025M11-000379,POL-2942046,04/08/2025,13/08/2025,O,AD,Scotland,LPF,166.34,2508.76
BRD-2025M11-000380,POL-6120340,01/03/2025,03/03/2025,OPEN,AD,London,LJH,£38.39,£341.16
BRD-2025M11-000381,POL-7241555,15/08/2025,27/08/2025,C ,AD,North,NPP,£953.88,0.00
BRD-2025M11-000382,POL-1706212,2025-10-01,01/10/2025,O,AD,London,BSN,£447.11,1492.21
BRD-2025M11-000383,POL-1342913,27-Apr-25,03/05/2025,CWP,TPBI,South,LPN,,
BRD-2025M11-000384,POL-3851823,30-Jun-25,02/07/2025,O,AD,London,PPT,844.98,£3252.14
BRD-2025M11-000385,POL-2787533,2024-07-29,06/08/2024,O,TPPD,London,TJP,£44.17,111.19
BRD-2025M11-000386,POL-5073144,26-Mar-25,29/03/2025,C,TPPD,London,MEG,£2276.14,-
BRD-2025M11-000387,POL-2487937,2025-10-31,05/11/2025,O,AD,Midlands,EGE,78.18,£695.52
BRD-2025M11-000388,POL-1727601,26/04/2025,03/05/2025,C,TPPD,Midlands,KNB,£1463.24,0.00
BRD-2025M11-000389,POL-8037036,2024-08-22,05/09/2024,C,TH,Midlands,EMP,732.87,-
BRD-2025M11-000390,POL-2895783,29/07/2025,20/08/2025,C,AD,North,EMD,£503.98,
BRD-2025M11-000391,POL-5779526,10/05/2025,17/05/2025,C,AD,Midlands,FSK,£2680.60,
BRD-2025M11-000392,POL-2749189,08/11/2025,30/11/2025,O,AD,London,LKH,£146.12,£277.05
BRD-2025M11-000393,POL-2397977,18/02/2025,04/03/2025,C,TPPD,Midlands,TBT,1617.43,
BRD-2025M11-000394,POL-8247935,30/08/2024,10/09/2024,C,TPPD,London,BKH,£737.00,-
BRD-2025M11-000395,POL-7960213,01/02/2025,08/02/2025,O,FI,London,RHD,670.51,£1038.35
BRD-2025M11-000396,POL-9266861,17/10/2024,28/10/2024,RO,AD,North,BNH,1434.37,3351.00
BRD-2025M11-000397,POL-6384760,28/11/2024,08/12/2024,OPEN,AD,North,MPC,£1785.11,£2340.71
BRD-2025M11-000398,POL-4421846,06/11/2025,21/11/2025,CWP,TPPD,London,KDN,0.00,
BRD-2025M11-000399,POL-5044441,18/04/2025,19/04/2025,O,AD,Midlands,KWC,234.94,2093.31
BRD-2025M11-000400,POL-7277589,2024-10-21,02/11/2024,OPEN,TH,London,EBR,1136.82,1344.67
BRD-2025M11-000401,POL-3538204,28-Oct-25,28/10/2025,C,TH,South,SLM,707.76,0.00
BRD-2025M11-000402,POL-5271899,28/03/2025,02/04/2025,OPEN,AD,Midlands,PHC,£47.83,£340.11
BRD-2025M11-000403,POL-8195348,2025-07-07,13/07/2025,C,TPPD,Scotland,CHG,1711.37,
BRD-2025M11-000404,POL-8602298,28/08/2025,29/08/2025,C,AD,North,PMW,£242.10,
BRD-2025M11-000405,POL-5351568,27/06/2025,02/07/2025,O,TPBI,London,PKT,305.03,1376.43
BRD-2025M11-000406,POL-7394789,10/02/2025,01/03/2025,C,AD,South,LFJ,£6826.06,
BRD-2025M11-000407,POL-1427142,21/07/2025,28/07/2025,C,WS,London,JWD,15919.16,0.00
BRD-2025M11-000408,POL-7673112,04/06/2025,16/07/2025,C,WS,South,SAD,16895.00,-
BRD-2025M11-000409,POL-1471962,14/05/2025,20/05/2025,O,TH,London,DGJ,2593.54,1811.95
BRD-2025M11-000410,POL-7177646,16/10/2025,17/10/2025,O,AD,North,NTW,142.53,502.04
BRD-2025M11-000411,POL-2642665,2025-02-11,17/02/2025,O,WS,North,EMM,1151.99,2914.61
BRD-2025M11-000412,POL-5720541,30-Jan-25,30/01/2025,OPEN,AD,Scotland,KSH,£2925.20,2210.43
BRD-2025M11-000413,POL-7942762,17/07/2025,19/07/2025,closed,TPBI,North,NMF,1420.41,0.00
BRD-2025M11-000414,POL-4108243,23-Mar-24,02/05/2024,O,TPBI,North,JEW,201.93,£517.07
BRD-2025M11-000415,POL-8311793,22/02/2025,25/02/2025,RO,TPBI,North,FMW,£356.67,£240.59
BRD-2025M11-000416,POL-8871719,2025-11-28,30/11/2025,OPEN,TPBI,Scotland,BPT,£378.03,857.00
BRD-2025M11-000417,POL-3175332,04/05/2025,15/05/2025,RO,WS,South,MEP,£10.89,£175.77
BRD-2025M11-000418,POL-9002637,2025-03-26,07/04/2025,C,AD,South,JJF,£233.94,-
BRD-2025M11-000419,POL-2656526,02/03/2025,25/03/2025,closed,FI,London,TMN,£4081.38,
BRD-2025M11-000420,POL-6055532,16/10/2025,19/10/2025,RO,TH,North,PPP,£281.79,273.63
BRD-2025M11-000421,POL-5466350,26/07/2024,31/07/2024,O,WS,Midlands,RHR,102.53,564.99
BRD-2025M11-000422,POL-1782348,2025-07-20,28/07/2025,C,AD,Midlands,AAM,£1202.96,0.00
BRD-2025M11-000423,POL-5343581,2025-10-01,17/10/2025,O,AD,North,ARH,£718.38,9334.04
BRD-2025M11-000424,POL-3304972,03/06/2025,10/06/2025,O,AD,London,KPW,£26.33,£904.75
BRD-2025M11-000425,POL-4915532,21/07/2024,23/07/2024,O,TH,Midlands,DGG,£423.91,£540.25
BRD-2025M11-000426,POL-1221644,2025-06-05,29/06/2025,C,TPBI,South,DFB,£163.83,
BRD-2025M11-000427,POL-3329463,07-Jul-25,25/07/2025,O,FI,North,MAM,£1232.08,£673.04
BRD-2025M11-000428,POL-2859122,17/10/2025,20/10/2025,O,WS,South,FHF,744.15,1888.79
BRD-2025M11-000429,POL-6724225,21/03/2024,23/03/2024,C,AD,Scotland,DKJ,1302.50,-
BRD-2025M11-000430,POL-2319670,16/07/2024,02/08/2024,OPEN,TPPD,North,LKP,£139.43,553.13
BRD-2025M11-000431,POL-9919891,29/04/2025,05/05/2025,C,TPPD,South,RJK,5300.30,-
BRD-2025M11-000432,POL-5308286,30/10/2025,31/10/2025,closed,WS,Midlands,NHP,£1271.82,0.00
BRD-2025M11-000433,POL-8591786,04/08/2025,24/08/2025,C,AD,Midlands,HHC,191.71,
BRD-2025M11-000434,POL-3427712,2025-04-01,10/04/2025,RO,AD,Midlands,JMD,£224.18,360.08
BRD-2025M11-000435,POL-7451053,10/03/2025,17/03/2025,O,AD,London,RBD,£23.37,240.81
BRD-2025M11-000436,POL-5333496,05-Mar-25,07/03/2025,C,TPPD,North,MHH,2221.10,
BRD-2025M11-000437,POL-6917700,2025-05-09,13/05/2025,O,TH,South,NHE,22.68,£302.40
BRD-2025M11-000438,POL-4861941,2024-11-22,26/11/2024,C,WS,South,BWM,£220.73,
BRD-2025M11-000439,POL-8689148,2025-11-28,30/11/2025,C,AD,South,HBP,1764.10,0.00
BRD-2025M11-000440,POL-5315321,18/08/2025,20/08/2025,RO,TPBI,London,LPS,£239.54,414.62
BRD-2025M11-000441,POL-5852478,02/01/2025,05/01/2025,RO,TPBI,London,RRA,2754.28,£3642.56
BRD-2025M11-000442,POL-6454385,20/11/2024,22/11/2024,O,TPPD,London,GEK,£1957.81,£3802.97
BRD-2025M11-000443,POL-7858662,12/01/2025,21/01/2025,O,AD,North,WCH,739.51,£1306.75
BRD-2025M11-000444,POL-7965514,06/10/2024,17/10/2024,CWP,WS,North,EJM,0.00,
BRD-2025M11-000445,POL-1467659,10-Jul-25,23/07/2025,C,TPBI,Scotland,LJS,£210.50,0.00
BRD-2025M11-000446,POL-5725400,12/02/2025,23/02/2025,C,AD,Midlands,KHE,£3217.19,0.00
BRD-2025M11-000447,POL-7777627,29/04/2025,29/04/2025,C,AD,North,GPW,3800.94,0.00
BRD-2025M11-000448,POL-9509583,20/07/2025,16/08/2025,C,TH,South,TLM,211.19,-
BRD-2025M11-000449,POL-7170119,2025-09-02,07/09/2025,closed,TPPD,South,TTN,2771.33,
BRD-2025M11-000450,POL-3467790,29/08/2025,17/09/2025,C,WS,Midlands,ANK,£289.84,0.00
BRD-2025M11-000451,POL-1767979,15/08/2025,30/08/2025,RO,AD,Midlands,ACM,£59.38,£567.36
BRD-2025M11-000452,POL-9811020,19-Feb-25,24/02/2025,C,TPPD,Scotland,PDJ,1172.84,0.00
BRD-2025M11-000453,POL-5440725,14/02/2025,20/04/2025,C ,AD,South,KHK,4109.04,-
BRD-2025M11-000454,POL-3793264,25/01/2025,01/02/2025,CWP,TPPD,London,ANW,,0.00
BRD-2025M11-000455,POL-8415025,22-Jul-25,27/08/2025,O,TPPD,London,FGG,178.68,£204.97
BRD-2025M11-000456,POL-1101923,2024-09-30,04/11/2024,C,WS,London,SGS,7647.38,
BRD-2025M11-000457,POL-8055517,19/11/2025,20/11/2025,C ,FI,London,WAD,£2309.19,
BRD-2025M11-000458,POL-7894673,22/07/2025,08/08/2025,C,AD,London,WWM,1081.75,-
BRD-2025M11-000459,POL-7431426,24/02/2025,27/02/2025,CWP,WS,South,RWH,0.00,
BRD-2025M11-000460,POL-3994715,14/10/2025,18/10/2025,C,WS,South,CMH,755.09,-
BRD-2025M11-000461,POL-5282553,2025-08-20,30/09/2025,O,AD,Midlands,HRJ,£265.10,333.21
BRD-2025M11-000462,POL-2771329,26/02/2025,04/03/2025,C,WS,South,DBN,2415.91,-
BRD-2025M11-000463,POL-8472510,2025-02-03,25/02/2025,closed,TPPD,North,MEB,1658.41,
BRD-2025M11-000464,POL-4094438,18/12/2024,19/12/2024,C,FI,London,BWG,1175.92,0.00
BRD-2025M11-000465,POL-4012395,18/09/2025,19/09/2025,C,TH,South,GHD,£772.11,-
BRD-2025M11-000466,POL-2709982,20/11/2025,30/11/2025,C,AD,London,SJA,£30705.53,
BRD-2025M11-000467,POL-1932063,26-Aug-25,02/09/2025,C,AD,South,RBH,£2206.82,-
BRD-2025M11-000468,POL-2446929,17/08/2025,03/09/2025,closed,TPPD,Midlands,LWH,£11383.78,
BRD-2025M11-000469,POL-7000821,04/09/2025,10/09/2025,OPEN,TPPD,Midlands,WBD,69.87,84.00
BRD-2025M11-000470,POL-5291653,2025-05-25,29/05/2025,C,TPBI,London,JBL,£1043.08,
BRD-2025M11-000471,POL-4256453,22-Apr-25,16/05/2025,O,TPBI,London,NJM,£2720.85,£3059.99
BRD-2025M11-000472,POL-5623628,20/11/2025,30/11/2025,C,TH,Midlands,FPN,£6838.20,0.00
BRD-2025M11-000473,POL-7879744,21/06/2025,01/07/2025,C,AD,North,AHG,£7788.09,
BRD-2025M11-000474,POL-8093093,26/09/2025,27/10/2025,OPEN,WS,South,HEL,219.94,1003.61
BRD-2025M11-000475,POL-9765255,18/12/2024,22/02/2025,O,TH,North,DED,67.12,1615.35
BRD-2025M11-000476,POL-7946874,10/10/2024,06/11/2024,RO,TPPD,South,FKH,£270.70,1232.24
BRD-2025M11-000477,POL-8174441,22/04/2025,26/04/2025,O,TH,North,JHN,£905.77,1122.57
BRD-2025M11-000478,POL-1489610,10-Oct-25,15/10/2025,C ,TPPD,London,BRA,£277.82,
BRD-2025M11-000479,POL-8529514,2025-06-22,15/07/2025,O,WS,Scotland,CLR,157.91,£289.05
BRD-2025M11-000480,POL-1488518,18/08/2025,20/08/2025,O,TH,South,KNA,£75.64,487.57
BRD-2025M11-000481,POL-9418647,27/08/2025,30/08/2025,o,AD,Midlands,WTA,£187.67,£436.47
BRD-2025M11-000482,POL-2566996,17/11/2025,26/11/2025,C,TPPD,Midlands,LRR,288.04,0.00
BRD-2025M11-000483,POL-7174020,02/08/2025,10/08/2025,C ,WS,Midlands,STM,1294.41,-
BRD-2025M11-000484,POL-6893911,13/08/2025,23/08/2025,C,TH,Midlands,LDA,£919.91,
BRD-2025M11-000485,POL-4835405,26/08/2025,14/09/2025,C,TPPD,South,RRW,£1851.01,0.00
BRD-2025M11-000486,POL-7281482,02-Nov-24,04/11/2024,RO,AD,South,FAG,£41.18,5011.03
BRD-2025M11-000487,POL-3713969,2025-09-28,11/10/2025,closed,TPPD,South,PSA,1450.07,-
BRD-2025M11-000488,POL-9573077,27/08/2025,01/09/2025,closed,WS,London,SGB,£1120.72,
BRD-2025M11-000489,POL-8478958,2025-05-26,05/06/2025,CWP,TPPD,South,HSK,-,0.00
BRD-2025M11-000490,POL-3158353,17/11/2025,19/11/2025,C,TPBI,London,RLB,827.18,
BRD-2025M11-000491,POL-7628714,2025-10-12,23/10/2025,RO,AD,Midlands,WLM,£527.54,1306.99
BRD-2025M11-000492,POL-5920434,08/04/2025,31/05/2025,C,AD,North,BBE,£496.20,
BRD-2025M11-000493,POL-4171684,27/06/2025,02/07/2025,C,TPBI,South,TPA,£3796.45,-
BRD-2025M11-000494,POL-8895106,10/08/2024,12/08/2024,C,TPPD,London,PBG,£2304.81,
BRD-2025M11-000495,POL-5057134,19/08/2025,11/09/2025,C,WS,South,SNJ,1153.32,-
BRD-2025M11-000496,POL-8985253,2025-10-15,02/11/2025,O,WS,Scotland,JWM,£659.95,£910.29
BRD-2025M11-000497,POL-4375625,14/11/2024,15/11/2024,C,TH,Midlands,FFW,2176.70,-
BRD-2025M11-000498,POL-1926571,29-Aug-25,07/09/2025,O,WS,London,NTW,£799.45,£1428.35
BRD-2025M11-000499,POL-9152494,11/11/2025,17/11/2025,OPEN,WS,London,JHR,£234.94,£1901.74
BRD-2025M11-000499,POL-9152494,11/11/2025,17/11/2025,OPEN,WS,London,JHR,£234.94,£1901.74
BRD-2025M11-000500,POL-9924960,26/06/2025,30/06/2025,O,AD,Scotland,HTB,£94.51,£396.80
BRD-2025M11-000501,POL-8908844,05-Nov-25,09/11/2025,C,AD,North,JWK,490.15,-
BRD-2025M11-000502,POL-3930700,2025-10-18,02/11/2025,OPEN,TPPD,London,BPK,£420.93,£189.80
BRD-2025M11-000503,POL-1136769,22/09/2024,27/09/2024,CWP,FI,South,SCP,0.00,-
