ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M12-000253,POL-2798958,05/04/2025,16/04/2025,C,TPPD,Midlands,RNN,£925.16,0.00
BRD-2025M12-000254,POL-7261918,29/01/2025,13/02/2025,C,FI,Midlands,DCR,2270.63,0.00
BRD-2025M12-000255,POL-6844561,19/05/2025,20/05/2025,closed,TPPD,North,DRH,£1631.81,
BRD-2025M12-000256,POL-5672141,13/10/2025,05/11/2025,C,AD,Midlands,JCB,560.80,0.00
BRD-2025M12-000257,POL-8249353,01/02/2025,20/02/2025,C,TPPD,North,AFG,£519.66,0.00
BRD-2025M12-000257,POL-8249353,01/02/2025,20/02/2025,C,TPPD,North,AFG,£519.66,0.00
BRD-2025M12-000258,POL-1800462,16/08/2025,19/08/2025,C,TH,South,NPD,3243.72,
BRD-2025M12-000259,POL-8540044,09/10/2025,12/11/2025,O,TPPD,North,RCS,614.04,£2279.96
BRD-2025M12-000260,POL-6613259,21/12/2025,24/12/2025,CWP,AD,Midlands,GHW,0.00,-
BRD-2025M12-000261,POL-7830417,24/06/2025,11/07/2025,C,AD,London,PKC,£3804.34,
BRD-2025M12-000261,POL-7830417,24/06/2025,11/07/2025,C,AD,London,PKC,£3804.34,
BRD-2025M12-000262,POL-6646106,2025-02-13,13/02/2025,C,AD,London,MLF,£4605.42,0.00
BRD-2025M12-000263,POL-6518250,10-Sep-25,11/09/2025,C,TH,North,DKC,£790.61,-
BRD-2025M12-000264,POL-8693037,30/07/2025,09/08/2025,O,TH,Midlands,NCM,£181.27,£3815.62
BRD-2025M12-000265,POL-4817116,28/07/2025,11/08/2025,CWP,TPBI,South,CPH,(584.75),
BRD-2025M12-000266,POL-6145115,04/09/2025,11/09/2025,C ,TPPD,Midlands,TSC,£1162.18,-
BRD-2025M12-000267,POL-6902899,09/10/2025,28/10/2025,OPEN,AD,London,DHE,11.11,£271.19
BRD-2025M12-000268,POL-7650054,2025-09-22,09/10/2025,C,TPPD,London,KSA,1365.49,0.00
BRD-2025M12-000269,POL-1498908,15-Nov-25,16/11/2025,closed,TPBI,North,HTT,1988.42,
BRD-2025M12-000270,POL-3110704,27/08/2025,29/08/2025,OPEN,TH,North,FFA,£82.69,£109.32
BRD-2025M12-000271,POL-1060409,30/09/2025,17/10/2025,closed,AD,Midlands,RRT,4330.23,-
BRD-2025M12-000272,POL-9501109,20-Jan-25,21/01/2025,C,TPPD,London,WKR,(208.40),
BRD-2025M12-000273,POL-5129834,2025-08-12,15/08/2025,RO,TPBI,London,CSA,£208.25,£269.03
BRD-2025M12-000274,POL-6672510,12/11/2025,22/11/2025,C,WS,South,FRK,£257.23,-
BRD-2025M12-000275,POL-7379715,16/07/2024,23/07/2024,CWP,TPPD,South,SKE,0.00,-
BRD-2025M12-000276,POL-4621505,15/11/2025,05/12/2025,closed,AD,South,RJH,1271.07,
BRD-2025M12-000277,POL-4159668,2025-04-22,01/05/2025,C ,AD,South,GFC,(236.70),
BRD-2025M12-000278,POL-4405744,17-Feb-25,22/02/2025,closed,TPPD,South,HBE,£23734.99,
BRD-2025M12-000279,POL-7670161,08/07/2025,20/07/2025,C,AD,South,ERK,£1868.52,0.00
BRD-2025M12-000280,POL-9355390,30/07/2025,25/08/2025,C,AD,Scotland,CKA,£9128.61,0.00
BRD-2025M12-000281,POL-8004702,28/11/2024,30/11/2024,RO,WS,Midlands,MNR,735.28,£1270.18
BRD-2025M12-000282,POL-7619451,13/11/2025,14/11/2025,C,TPBI,North,ALP,£2117.96,0.00
BRD-2025M12-000283,POL-3295183,20/09/2025,01/10/2025,closed,WS,South,SKR,£7831.13,-
BRD-2025M12-000284,POL-7936313,22/10/2024,29/10/2024,OPEN,AD,London,BLA,2828.56,£2743.89
BRD-2025M12-000285,POL-9559457,2025-08-27,27/08/2025,O,AD,London,EML,£321.49,250.58
BRD-2025M12-000286,POL-2853516,07/11/2025,05/12/2025,C,AD,South,KKF,13121.50,0.00
BRD-2025M12-000287,POL-2455909,11/07/2025,11/08/2025,C,TPPD,Midlands,JFD,13669.42,
BRD-2025M12-000288,POL-3491563,2025-11-15,15/11/2025,closed,AD,London,WWG,£1478.28,-
BRD-2025M12-000289,POL-6054605,29/10/2025,31/10/2025,C,WS,South,ENT,£110.86,-
BRD-2025M12-000290,POL-9977317,29/08/2025,06/09/2025,closed,FI,South,LAC,£734.56,0.00
BRD-2025M12-000291,POL-9599721,28/07/2024,05/08/2024,closed,TPPD,Midlands,CEK,7852.96,
BRD-2025M12-000292,POL-3325781,05/10/2025,08/10/2025,RO,AD,Midlands,PGL,£107.70,£279.27
BRD-2025M12-000293,POL-4501997,17/10/2025,19/10/2025,C,TPBI,North,NFJ,£2392.35,0.00
BRD-2025M12-000294,POL-8251071,07/12/2025,29/12/2025,O,TPPD,South,MTT,6016.27,£10484.56
BRD-2025M12-000295,POL-5550274,01/12/2025,28/12/2025,C,AD,London,SPJ,£1732.45,-
BRD-2025M12-000296,POL-7162357,08/02/2025,23/02/2025,C ,AD,London,HML,£12537.27,
BRD-2025M12-000297,POL-2488350,16/10/2025,23/10/2025,CWP,TH,Midlands,HBH,0.00,
BRD-2025M12-000298,POL-4011100,12/03/2025,22/03/2025,O,TH,London,PLW,£6915.69,£4221.88
BRD-2025M12-000299,POL-6364607,07/10/2025,10/10/2025,O,AD,Midlands,LPG,46.40,293.81
BRD-2025M12-000300,POL-7943866,2025-06-14,20/06/2025,OPEN,AD,Midlands,FTE,£315.99,£693.38
BRD-2025M12-000301,POL-5725152,18/06/2025,08/07/2025,OPEN,TPPD,London,MCH,1127.12,£1084.30
BRD-2025M12-000302,POL-5789838,11/09/2025,13/09/2025,C,WS,Scotland,NWT,25098.64,-
BRD-2025M12-000303,POL-8967319,21/05/2025,07/06/2025,closed,AD,North,CBJ,£288.27,0.00
BRD-2025M12-000304,POL-6686633,2025-08-20,22/08/2025,C,FI,South,GRH,5300.04,-
BRD-2025M12-000305,POL-4944235,2025-10-21,22/10/2025,closed,AD,Midlands,FLD,536.38,-
BRD-2025M12-000306,POL-3450206,17/08/2025,18/08/2025,C,AD,London,GGF,£279.14,
BRD-2025M12-000307,POL-9609449,2025-01-30,12/02/2025,CWP,TPPD,North,SLJ,-,-
BRD-2025M12-000308,POL-5016630,08/11/2025,18/11/2025,closed,AD,Midlands,MEN,£1577.04,
BRD-2025M12-000309,POL-2518843,05/10/2024,05/10/2024,C,TPBI,London,LKR,2626.82,0.00
BRD-2025M12-000310,POL-8400734,2025-12-05,10/12/2025,O,AD,South,JSP,702.25,1391.79
BRD-2025M12-000311,POL-6310881,05/04/2025,11/05/2025,OPEN,AD,London,LSD,1521.25,1423.22
BRD-2025M12-000312,POL-6057143,2025-10-01,12/10/2025,O,AD,South,WLT,£12.01,639.35
BRD-2025M12-000313,POL-6588082,16/07/2025,21/07/2025,OPEN,TPPD,London,KBP,63.49,£802.25
BRD-2025M12-000314,POL-8746793,25/07/2024,08/08/2024,CWP,TPPD,North,DDG,0.00,
BRD-2025M12-000315,POL-6779802,02/09/2025,04/09/2025,OPEN,TPBI,London,NNG,£251.02,943.72
BRD-2025M12-000316,POL-2302636,15/08/2024,11/09/2024,C,AD,North,CAM,£2491.32,
BRD-2025M12-000317,POL-6110213,03/12/2025,09/12/2025,C,AD,South,PHF,919.46,
BRD-2025M12-000318,POL-1379425,08/08/2025,06/09/2025,C,WS,London,WJW,£859.22,
BRD-2025M12-000319,POL-7314938,11/12/2025,13/12/2025,C,WS,North,MGD,1125.87,-
BRD-2025M12-000320,POL-6342874,18/07/2025,20/07/2025,closed,WS,London,EWE,3029.04,
BRD-2025M12-000321,POL-8385795,2025-02-16,01/03/2025,O,TH,London,RLB,£779.55,£343.87
BRD-2025M12-000322,POL-6265963,28/09/2024,17/10/2024,O,AD,Midlands,AHN,8353.83,7091.12
BRD-2025M12-000323,POL-9679812,30/07/2025,15/08/2025,O,AD,South,JEJ,£951.71,827.55
BRD-2025M12-000324,POL-2489245,29/11/2024,03/12/2024,C,AD,South,FTH,£700.61,
BRD-2025M12-000325,POL-1347816,2025-02-05,09/02/2025,O,TPPD,Midlands,ASA,(119.13),0.00
BRD-2025M12-000326,POL-3112253,04/12/2025,11/12/2025,OPEN,TPBI,South,EMB,111.56,1523.77
BRD-2025M12-000327,POL-2482041,04/12/2025,27/12/2025,C,AD,London,EBA,£4517.78,-
BRD-2025M12-000328,POL-1889053,09/08/2024,20/08/2024,C,TH,Midlands,JJE,£1402.07,
BRD-2025M12-000329,POL-4781293,10/03/2025,18/03/2025,O,TPPD,Midlands,TSJ,49.97,£30.28
BRD-2025M12-000330,POL-7661697,2025-07-31,03/08/2025,O,TPPD,Scotland,NTF,£1565.61,2614.38
BRD-2025M12-000331,POL-1402425,2025-08-17,11/09/2025,C,WS,London,DAN,1972.94,-
BRD-2025M12-000332,POL-9483167,2025-09-21,24/09/2025,C ,WS,South,FAS,3905.62,
BRD-2025M12-000333,POL-8670298,28-Sep-24,28/09/2024,C,AD,South,MAJ,£361.30,0.00
BRD-2025M12-000334,POL-6077749,31/07/2024,30/08/2024,OPEN,TPPD,Scotland,TKH,51.69,£1213.53
BRD-2025M12-000335,POL-3215492,06/08/2025,12/08/2025,O,TPPD,London,PDK,£339.75,£443.42
BRD-2025M12-000336,POL-9238112,21/05/2024,30/06/2024,O,AD,South,WFW,£62.21,1714.93
BRD-2025M12-000337,POL-9159976,25/06/2025,27/06/2025,O,TPPD,North,WDJ,£292.44,438.62
BRD-2025M12-000338,POL-3028147,08-Jun-25,15/06/2025,C ,AD,North,HEC,£3459.82,0.00
BRD-2025M12-000339,POL-7450441,24/04/2025,25/04/2025,CWP,WS,Scotland,EAT,-,0.00
BRD-2025M12-000340,POL-6579351,19/07/2025,21/07/2025,O,TH,Midlands,BPF,£321.58,£1567.41
BRD-2025M12-000341,POL-6681538,2025-08-15,17/08/2025,C ,WS,Scotland,FKE,£1301.45,-
BRD-2025M12-000342,POL-6811867,18/10/2025,29/10/2025,C,TPBI,Midlands,CFW,£484.89,-
BRD-2025M12-000343,POL-5095890,2025-10-25,04/11/2025,CWP,AD,North,JTT,-,
BRD-2025M12-000344,POL-1779479,04/04/2025,11/04/2025,O,AD,South,SKG,37.56,£1706.08
BRD-2025M12-000345,POL-7428990,23/05/2025,01/06/2025,C,AD,South,ATL,£3739.72,0.00
BRD-2025M12-000346,POL-4545311,2025-04-04,07/04/2025,C,AD,Scotland,WEL,£3977.19,-
BRD-2025M12-000347,POL-4739935,18/01/2025,27/02/2025,C,TH,Midlands,GRD,3605.40,-
BRD-2025M12-000348,POL-3339058,22-Jul-24,22/07/2024,o,AD,South,LGB,£14.49,654.93
BRD-2025M12-000349,POL-1888476,19/01/2025,13/02/2025,C,WS,South,BST,£1049.22,-
BRD-2025M12-000349,POL-1888476,19/01/2025,13/02/2025,C,WS,South,BST,£1049.22,-
BRD-2025M12-000350,POL-4601379,28/10/2025,29/10/2025,RO,AD,London,SMN,4165.95,3006.83
BRD-2025M12-000351,POL-7302448,2025-06-10,22/06/2025,O,WS,London,SPN,2896.31,5757.38
BRD-2025M12-000352,POL-8143065,2025-08-14,24/08/2025,C,AD,Scotland,KHL,£784.33,-
BRD-2025M12-000353,POL-8124224,22/09/2025,29/09/2025,C,AD,South,CRW,£2663.00,
BRD-2025M12-000354,POL-2020076,01/11/2025,08/11/2025,C,TH,Midlands,BTM,£627.15,0.00
BRD-2025M12-000355,POL-6994518,14/02/2025,16/02/2025,RO,WS,South,EEB,£934.70,1964.69
BRD-2025M12-000356,POL-1630737,11/11/2024,11/11/2024,C,TPPD,London,EDS,£1543.15,0.00
BRD-2025M12-000357,POL-8438582,2025-07-17,25/07/2025,o,TPPD,London,WRB,211.52,£429.55
BRD-2025M12-000358,POL-7504736,14/11/2025,15/12/2025,CWP,TPBI,South,BDR,0.00,0.00
BRD-2025M12-000359,POL-8183314,12/05/2025,18/05/2025,O,TH,South,FWG,£117.13,£183.35
BRD-2025M12-000360,POL-2857904,2025-10-09,22/10/2025,C,TPPD,Midlands,SJM,£3349.41,-
BRD-2025M12-000361,POL-7661795,2025-05-03,03/05/2025,O,TPPD,North,GKP,1206.87,£2675.10
BRD-2025M12-000362,POL-8652650,2025-11-20,25/12/2025,C,TPPD,Midlands,FFE,1339.36,0.00
BRD-2025M12-000363,POL-7398147,05/12/2025,24/12/2025,O,TPPD,London,BES,281.71,£816.93
BRD-2025M12-000364,POL-9382576,05/06/2025,16/06/2025,O,TPPD,North,BGM,987.07,£1078.40
BRD-2025M12-000365,POL-3123886,02/04/2024,05/05/2024,C,AD,North,LWW,£332.32,
BRD-2025M12-000366,POL-8709240,2025-09-26,29/09/2025,C,TH,Midlands,AWP,£1630.43,-
BRD-2025M12-000367,POL-8610448,2024-08-31,14/09/2024,C,TH,Scotland,GNG,£4387.53,-
BRD-2025M12-000368,POL-4854824,15/04/2025,16/04/2025,C ,TH,London,JTA,1772.89,0.00
BRD-2025M12-000369,POL-4485465,20/12/2024,23/12/2024,C,FI,South,SWM,£3069.76,0.00
BRD-2025M12-000370,POL-8972804,24-Feb-25,12/03/2025,closed,AD,Midlands,ANW,5885.58,-
BRD-2025M12-000371,POL-1554113,07/03/2025,27/03/2025,RO,AD,London,FGM,£584.01,859.50
BRD-2025M12-000372,POL-5774183,12/06/2025,13/06/2025,O,AD,Midlands,WWG,£1207.06,£2905.52
BRD-2025M12-000373,POL-1165106,08/12/2025,22/12/2025,C,AD,London,FRT,£3548.92,
BRD-2025M12-000374,POL-2972204,01/12/2025,17/12/2025,C,FI,London,AHK,184.70,-
BRD-2025M12-000375,POL-8690881,27/10/2025,04/11/2025,C,WS,Midlands,CFG,7207.20,-
BRD-2025M12-000376,POL-5064000,21/06/2025,17/07/2025,CWP,TPPD,London,FPG,0.00,0.00
BRD-2025M12-000377,POL-4860203,2025-05-05,11/05/2025,C,AD,South,ARF,5035.40,0.00
BRD-2025M12-000378,POL-5191371,04/06/2025,19/06/2025,C,TPBI,London,JPJ,626.02,0.00
BRD-2025M12-000379,POL-9131939,17/10/2025,21/10/2025,C,WS,North,BRE,8010.01,0.00
BRD-2025M12-000380,POL-1345290,03/10/2025,09/10/2025,OPEN,TPPD,Scotland,NLP,£385.75,£258.35
BRD-2025M12-000381,POL-7263518,20/06/2024,09/07/2024,O,TH,Midlands,SML,154.49,£313.30
BRD-2025M12-000382,POL-6783160,2025-08-31,14/10/2025,CWP,AD,South,GCM,0.00,-
BRD-2025M12-000383,POL-1164962,31/12/2025,31/12/2025,OPEN,TPPD,South,CED,£2952.94,1497.65
BRD-2025M12-000384,POL-8047396,13/01/2025,13/01/2025,C,AD,Midlands,CBH,£6369.97,
BRD-2025M12-000385,POL-7176776,2025-04-04,09/04/2025,C,WS,Scotland,BRK,£695.66,0.00
BRD-2025M12-000386,POL-1603743,08/12/2025,31/12/2025,O,TPPD,Scotland,FJW,17.57,£1403.18
BRD-2025M12-000387,POL-7353794,20/11/2025,21/11/2025,C ,TH,London,SWB,2235.96,-
BRD-2025M12-000387,POL-7353794,20/11/2025,21/11/2025,C ,TH,London,SWB,2235.96,-
BRD-2025M12-000388,POL-4278781,2025-10-06,09/10/2025,O,TPBI,South,WWL,£120.82,121.57
BRD-2025M12-000389,POL-4693657,10/09/2025,13/09/2025,C,TPBI,North,LBD,£752.15,
BRD-2025M12-000390,POL-5143258,25-Oct-25,25/10/2025,O,TH,North,TMP,£19.91,£32.89
BRD-2025M12-000391,POL-5267530,18/04/2025,20/05/2025,RO,AD,Scotland,MBM,1743.69,1235.51
BRD-2025M12-000392,POL-8742524,2025-12-22,28/12/2025,C,TH,North,NKE,1145.58,-
BRD-2025M12-000393,POL-2380250,07-Aug-25,13/08/2025,CWP,AD,London,MTJ,-,0.00
BRD-2025M12-000394,POL-8772653,2024-11-01,02/11/2024,O,TH,South,FMP,£274.70,£210.19
BRD-2025M12-000395,POL-1153622,02/12/2024,28/01/2025,O,AD,Midlands,NMP,3475.97,2862.91
BRD-2025M12-000396,POL-8220770,2025-11-09,12/11/2025,C,AD,Midlands,WEH,£3656.47,0.00
BRD-2025M12-000397,POL-9606800,2024-11-24,25/11/2024,closed,TH,South,CAH,£2527.92,-
BRD-2025M12-000398,POL-5742087,2025-01-12,26/01/2025,O,TH,London,BGB,271.03,151.13
BRD-2025M12-000399,POL-1163173,03/04/2025,17/04/2025,C,AD,Scotland,JDE,1116.30,-
BRD-2025M12-000400,POL-1434067,12/04/2025,26/04/2025,C,FI,North,JKF,£548.41,-
BRD-2025M12-000401,POL-1798442,25/08/2025,29/08/2025,C,TH,London,AAS,311.70,0.00
BRD-2025M12-000402,POL-9087338,2025-05-09,12/05/2025,C,TH,South,HWF,£4256.38,
BRD-2025M12-000403,POL-8630348,26/05/2025,11/06/2025,CWP,AD,London,GFA,,0.00
BRD-2025M12-000404,POL-6045119,17/01/2025,24/01/2025,C,AD,South,MCP,376.98,
BRD-2025M12-000405,POL-2712901,12/07/2025,12/07/2025,closed,FI,South,FBL,2040.90,-
BRD-2025M12-000406,POL-6796442,14/05/2025,15/05/2025,C,AD,London,BCK,£1942.45,-
BRD-2025M12-000407,POL-4117245,2024-12-27,06/01/2025,OPEN,AD,London,SLE,39.44,351.69
BRD-2025M12-000408,POL-4478770,05/11/2024,19/11/2024,O,AD,Midlands,FMC,45.45,391.99
BRD-2025M12-000409,POL-1013442,20/08/2025,03/09/2025,C,TPPD,London,TLC,927.93,0.00
BRD-2025M12-000410,POL-6608275,2025-02-20,21/02/2025,C,TPBI,Scotland,SPL,339.89,
BRD-2025M12-000411,POL-4887457,13/10/2024,18/10/2024,OPEN,TH,London,RNW,509.91,902.30
BRD-2025M12-000412,POL-1734331,2025-06-10,24/06/2025,CWP,AD,South,GSK,-,0.00
BRD-2025M12-000413,POL-4919528,29/09/2025,22/10/2025,RO,AD,Midlands,AAR,£3102.29,£2823.02
BRD-2025M12-000414,POL-6552246,24/03/2025,30/03/2025,CWP,FI,Midlands,KKR,,
BRD-2025M12-000415,POL-7234471,04/10/2024,26/10/2024,C,TH,London,HSS,1923.20,-
BRD-2025M12-000416,POL-3767509,13/01/2025,17/01/2025,O,TH,London,AFF,84.77,£205.17
BRD-2025M12-000417,POL-7349147,2025-05-11,30/05/2025,O,TPPD,Scotland,HDE,£1611.18,£4717.63
BRD-2025M12-000418,POL-1710064,27/11/2024,27/11/2024,C,AD,London,KWB,342.48,0.00
BRD-2025M12-000419,POL-9329391,11/09/2025,23/09/2025,C,TPPD,London,CDN,£10830.80,
BRD-2025M12-000420,POL-4442210,24/12/2025,26/12/2025,CWP,WS,South,FMW,0.00,
BRD-2025M12-000421,POL-3407853,31/10/2025,14/11/2025,C,TPBI,North,JRW,£853.75,
BRD-2025M12-000422,POL-3105136,19/09/2025,20/09/2025,closed,TPPD,Scotland,JEW,1994.60,0.00
BRD-2025M12-000423,POL-8554519,01/06/2025,06/06/2025,RO,AD,Midlands,CPE,£1367.68,£1264.68
BRD-2025M12-000424,POL-8972850,24/10/2025,24/10/2025,CWP,AD,South,WDA,-,
BRD-2025M12-000425,POL-9595215,2025-11-09,27/11/2025,RO,TH,Midlands,PSP,1666.08,£11408.83
BRD-2025M12-000426,POL-5408593,2025-12-09,31/12/2025,OPEN,AD,Midlands,GSL,83.51,£402.56
BRD-2025M12-000427,POL-8205550,14/10/2025,15/10/2025,O,TPPD,Midlands,HNJ,144.50,£242.90
BRD-2025M12-000428,POL-2081463,2025-05-13,15/05/2025,C,TPBI,Midlands,MHN,£753.12,0.00
BRD-2025M12-000429,POL-4469007,2025-09-17,23/09/2025,C,TPPD,South,LTL,£1689.19,-
BRD-2025M12-000430,POL-9114783,2025-09-01,22/09/2025,CWP,AD,North,KDJ,,-
BRD-2025M12-000431,POL-3999428,2025-04-14,17/04/2025,O,TH,South,RBG,£1932.14,871.59
BRD-2025M12-000432,POL-9239835,02/08/2025,06/08/2025,C,AD,South,CEF,7940.87,
BRD-2025M12-000433,POL-9058999,28/12/2024,14/02/2025,o,TPPD,Scotland,MLD,131.56,170.05
BRD-2025M12-000434,POL-8720213,08/11/2025,23/11/2025,CWP,TPBI,London,GPA,,-
BRD-2025M12-000435,POL-6605611,31/12/2025,31/12/2025,o,WS,Midlands,WPP,253.61,£852.98
BRD-2025M12-000436,POL-7719457,23/09/2025,05/10/2025,O,AD,North,NJK,£1237.74,£877.66
BRD-2025M12-000437,POL-2810416,23/05/2024,12/06/2024,O,TPPD,London,JMC,£236.33,3275.93
BRD-2025M12-000438,POL-7996032,25/12/2025,31/12/2025,C,AD,Midlands,KBK,£1149.86,0.00
BRD-2025M12-000439,POL-8964832,29/08/2025,01/09/2025,closed,TH,Midlands,RTK,716.25,-
BRD-2025M12-000440,POL-7132667,11/04/2025,26/04/2025,closed,TPBI,London,TTW,3159.39,0.00
BRD-2025M12-000441,POL-5022508,20/07/2025,23/07/2025,OPEN,TPPD,Midlands,WTG,133.30,£880.66
BRD-2025M12-000442,POL-9071938,24/02/2025,03/03/2025,C,AD,London,JSS,438.12,0.00
BRD-2025M12-000443,POL-3736656,25-Aug-25,11/09/2025,C,AD,London,KKB,6990.67,
BRD-2025M12-000444,POL-4413689,16/10/2025,22/10/2025,C,TPPD,South,CAE,5720.64,0.00
BRD-2025M12-000445,POL-3987211,26/11/2025,08/12/2025,closed,AD,South,DCG,£1267.76,-
BRD-2025M12-000446,POL-6221620,30/10/2025,28/11/2025,RO,TPBI,Midlands,DFC,£460.56,£328.09
BRD-2025M12-000447,POL-9870650,18/06/2025,17/07/2025,closed,AD,London,BAT,£543.80,-
BRD-2025M12-000448,POL-5906313,18-Jul-24,31/07/2024,OPEN,TPPD,Scotland,BMD,21.53,275.65
BRD-2025M12-000449,POL-2417680,16/10/2025,23/10/2025,CWP,AD,London,DBS,,0.00
BRD-2025M12-000450,POL-9076784,2025-08-30,02/09/2025,OPEN,WS,Midlands,FRH,425.71,276.06
BRD-2025M12-000451,POL-5854206,01/02/2025,07/02/2025,C,TPPD,South,TPM,825.94,-
BRD-2025M12-000452,POL-4867761,16-Dec-24,21/12/2024,O,TPPD,North,GHK,1612.07,£4372.46
BRD-2025M12-000453,POL-9606582,04/06/2025,07/06/2025,O,TPPD,North,LJK,£380.99,£348.10
BRD-2025M12-000454,POL-7686220,05/08/2025,25/08/2025,C,TPPD,North,SWR,£246.83,
BRD-2025M12-000455,POL-7737752,31/07/2025,11/08/2025,O,AD,Scotland,CPM,853.64,£369.82
BRD-2025M12-000456,POL-5987321,02/12/2025,15/12/2025,O,TPPD,South,RRP,£127.65,£857.29
BRD-2025M12-000457,POL-8305719,15/06/2025,19/06/2025,C ,AD,South,CRK,£538.60,
BRD-2025M12-000458,POL-1042943,22/12/2025,25/12/2025,O,AD,South,RTT,290.41,944.02
BRD-2025M12-000459,POL-1331937,08/06/2025,08/06/2025,C,AD,London,LDL,£1247.81,0.00
BRD-2025M12-000460,POL-3056261,29-Aug-25,05/10/2025,C,AD,South,GEP,£1234.60,-
BRD-2025M12-000461,POL-1532628,2025-04-26,06/05/2025,C,TPPD,London,GJP,£7343.44,-
BRD-2025M12-000462,POL-9433180,2025-08-05,30/08/2025,O,AD,Scotland,FRD,774.77,£401.11
BRD-2025M12-000463,POL-5541960,02-Sep-25,01/10/2025,O,AD,London,EJD,4.09,£464.91
BRD-2025M12-000464,POL-2596150,30/08/2025,16/09/2025,O,AD,London,DSA,£185.67,£970.86
BRD-2025M12-000465,POL-1429012,22/11/2024,24/11/2024,o,TPPD,Midlands,PKG,£865.26,2783.27
BRD-2025M12-000466,POL-3669460,17/07/2025,19/08/2025,O,WS,Midlands,SHB,£485.11,£1757.39
BRD-2025M12-000467,POL-4015728,13/11/2025,06/12/2025,OPEN,FI,South,JGP,2649.84,£2586.94
BRD-2025M12-000468,POL-7909226,08/07/2025,13/07/2025,closed,TH,South,WTB,1313.14,-
BRD-2025M12-000469,POL-2532518,2025-07-04,23/07/2025,C,WS,London,EAG,£2054.19,0.00
BRD-2025M12-000470,POL-5776657,30/05/2025,10/07/2025,CWP,TH,London,CWS,,-
BRD-2025M12-000471,POL-7793307,06/11/2025,12/11/2025,C,AD,South,CAR,20583.62,
BRD-2025M12-000472,POL-3428727,2025-10-23,12/11/2025,C,TPPD,South,SDN,£12196.15,-
BRD-2025M12-000473,POL-2465633,03/11/2025,03/11/2025,RO,AD,Midlands,JHF,1011.69,1605.14
BRD-2025M12-000474,POL-8219887,18/08/2025,25/10/2025,O,AD,South,TBJ,£1175.17,£670.75
BRD-2025M12-000475,POL-6754985,22/12/2025,22/12/2025,C ,TPBI,Scotland,GGB,£2436.67,0.00
BRD-2025M12-000476,POL-5040297,2025-07-24,27/07/2025,CWP,AD,South,TNF,0.00,
BRD-2025M12-000477,POL-8191673,29-Aug-25,04/09/2025,closed,TPPD,London,BNH,£310.81,-
BRD-2025M12-000478,POL-3239768,21/11/2025,26/11/2025,closed,AD,Midlands,CWM,£4019.08,-
BRD-2025M12-000479,POL-5612811,22/01/2025,07/02/2025,CWP,TPPD,Midlands,WFT,-,0.00
BRD-2025M12-000480,POL-2967195,19/09/2025,22/09/2025,C,AD,Midlands,ERB,5489.87,0.00
BRD-2025M12-000481,POL-1451749,2025-08-02,04/08/2025,O,AD,South,HPS,£434.12,1146.58
BRD-2025M12-000482,POL-6818128,2025-08-18,19/08/2025,C,TPBI,South,DBJ,£2282.46,
BRD-2025M12-000483,POL-2023793,30/11/2025,11/12/2025,CWP,TPPD,London,TDM,-,-
BRD-2025M12-000484,POL-4072013,21/06/2024,21/06/2024,OPEN,TH,South,DLB,£313.18,667.34
BRD-2025M12-000485,POL-8837636,01/07/2025,13/07/2025,O,AD,London,MFN,£134.34,245.78
BRD-2025M12-000485,POL-8837636,01/07/2025,13/07/2025,O,AD,London,MFN,£134.34,245.78
BRD-2025M12-000486,POL-9161545,10/03/2025,18/03/2025,C,TPPD,North,SHC,£568.22,0.00
BRD-2025M12-000487,POL-7227944,30/11/2025,24/12/2025,closed,WS,Scotland,NMC,£1834.02,
BRD-2025M12-000488,POL-4815593,2025-06-13,19/07/2025,closed,AD,South,JFP,£543.88,
BRD-2025M12-000489,POL-3744396,26/08/2024,04/10/2024,C,WS,South,GRW,£1408.44,
BRD-2025M12-000490,POL-6890239,22/11/2024,03/12/2024,closed,AD,Midlands,HTN,£1786.78,
BRD-2025M12-000491,POL-4608615,20/08/2025,02/09/2025,C,TPPD,London,WSG,£4621.53,
BRD-2025M12-000492,POL-2956650,19-May-25,14/06/2025,CWP,TPPD,London,SPF,,
BRD-2025M12-000493,POL-2411075,05/02/2025,14/02/2025,C,TPBI,Midlands,SBE,£2614.88,
BRD-2025M12-000494,POL-7626406,03/06/2025,04/06/2025,C,FI,Scotland,DFL,1501.68,0.00
BRD-2025M12-000495,POL-2446293,17/08/2025,27/08/2025,CWP,TPBI,North,WPB,,
BRD-2025M12-000496,POL-2533576,2025-12-11,18/12/2025,o,TPPD,London,BEN,£280.18,£886.77
BRD-2025M12-000497,POL-1897927,29/06/2025,28/07/2025,OPEN,TPPD,London,MCF,74.04,£511.63
BRD-2025M12-000498,POL-3056112,04/03/2025,14/03/2025,O,FI,South,NJF,£1421.58,£656.60
BRD-2025M12-000499,POL-5777713,2025-06-01,09/06/2025,OPEN,TPBI,South,JPC,£2480.65,£1539.83
BRD-2025M12-000499,POL-5777713,2025-06-01,09/06/2025,OPEN,TPBI,South,JPC,£2480.65,£1539.83
BRD-2025M12-000500,POL-1287433,13/08/2025,24/08/2025,C,TH,Midlands,NCC,£731.74,-
BRD-2025M12-000501,POL-7666719,2025-06-15,20/06/2025,C,WS,South,RCK,£1325.40,0.00
