claim_id,policy_segment,peril,accident_date,report_date,transaction_date,dev_month,transaction_type,transaction_amount,large_loss_flag,line_of_business,region,channel
CLM-0003461,MOT-LON-BRK,Windscreen,2024-03-29,2024-04-01,2024-10-28,7,RESERVE_CHANGE,-220.62,False,Motor,London,Broker
CLM-0003461,MOT-LON-BRK,Windscreen,2024-03-29,2024-04-01,2024-11-27,8,PAYMENT,14.07,False,Motor,London,Broker
CLM-0003461,MOT-LON-BRK,Windscreen,2024-03-29,2024-04-01,2024-11-27,8,RESERVE_CHANGE,-14.07,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2024-08-04,0,RESERVE_CHANGE,7338.91,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2024-08-04,0,PAYMENT,1221.06,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2024-08-04,0,RESERVE_CHANGE,-2261.44,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2025-06-30,10,PAYMENT,889.61,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2025-06-30,10,RESERVE_CHANGE,-889.61,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2025-07-30,11,PAYMENT,1118.37,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2025-07-30,11,RESERVE_CHANGE,-1118.37,False,Motor,London,Broker
CLM-0003462,MOT-LON-BRK,TP_Injury,2024-08-03,2024-08-04,2025-09-12,13,RESERVE_CHANGE,-3069.49,False,Motor,London,Broker
CLM-0003463,MOT-LON-BRK,TP_Injury,2024-11-07,2024-11-10,2024-11-10,0,RESERVE_CHANGE,4574.42,False,Motor,London,Broker
CLM-0003463,MOT-LON-BRK,TP_Injury,2024-11-07,2024-11-10,2025-05-09,6,PAYMENT,4312.9,False,Motor,London,Broker
CLM-0003463,MOT-LON-BRK,TP_Injury,2024-11-07,2024-11-10,2025-05-09,6,RESERVE_CHANGE,-4574.42,False,Motor,London,Broker
CLM-0003463,MOT-LON-BRK,TP_Injury,2024-11-07,2024-11-10,2025-05-09,6,RECOVERY,-835.46,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-02-15,0,RESERVE_CHANGE,3759.96,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-04-15,2,PAYMENT,580.55,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-04-15,2,RESERVE_CHANGE,-1052.2,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-06-14,4,PAYMENT,111.13,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-06-14,4,RESERVE_CHANGE,-111.13,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-06-14,4,RECOVERY,-17.11,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-10-12,8,PAYMENT,369.75,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2024-10-12,8,RESERVE_CHANGE,-369.75,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2025-02-09,12,PAYMENT,1979.94,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2025-02-09,12,RESERVE_CHANGE,-1979.94,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2025-04-10,14,PAYMENT,246.92,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2025-04-10,14,RESERVE_CHANGE,-246.92,False,Motor,London,Broker
CLM-0003464,MOT-LON-BRK,AD,2024-02-15,2024-02-15,2025-04-10,14,RECOVERY,-50.49,False,Motor,London,Broker
CLM-0003465,MOT-LON-BRK,Theft,2024-05-06,2024-05-16,2024-05-16,0,RESERVE_CHANGE,1817.94,False,Motor,London,Broker
CLM-0003465,MOT-LON-BRK,Theft,2024-05-06,2024-05-16,2024-09-13,4,PAYMENT,752.72,False,Motor,London,Broker
CLM-0003465,MOT-LON-BRK,Theft,2024-05-06,2024-05-16,2024-09-13,4,RESERVE_CHANGE,-740.63,False,Motor,London,Broker
CLM-0003465,MOT-LON-BRK,Theft,2024-05-06,2024-05-16,2025-01-11,8,PAYMENT,649.95,False,Motor,London,Broker
CLM-0003465,MOT-LON-BRK,Theft,2024-05-06,2024-05-16,2025-01-11,8,RESERVE_CHANGE,-649.95,False,Motor,London,Broker
CLM-0003465,MOT-LON-BRK,Theft,2024-05-06,2024-05-16,2025-12-07,19,PAYMENT,427.35,False,Motor,London,Broker
CLM-0003465,MOT-LON-BRK,Theft,2024-05-06,2024-05-16,2025-12-07,19,RESERVE_CHANGE,-427.35,False,Motor,London,Broker
CLM-0003466,MOT-LON-BRK,TP_Injury,2024-05-10,2024-05-10,2024-05-10,0,RESERVE_CHANGE,1560.43,False,Motor,London,Broker
CLM-0003466,MOT-LON-BRK,TP_Injury,2024-05-10,2024-05-10,2024-07-18,2,RESERVE_CHANGE,-1560.43,False,Motor,London,Broker
CLM-0003467,MOT-LON-BRK,Theft,2024-07-23,2024-07-29,2024-07-29,0,RESERVE_CHANGE,4852.95,False,Motor,London,Broker
CLM-0003467,MOT-LON-BRK,Theft,2024-07-23,2024-07-29,2025-04-25,9,PAYMENT,2495.39,False,Motor,London,Broker
CLM-0003467,MOT-LON-BRK,Theft,2024-07-23,2024-07-29,2025-04-25,9,RESERVE_CHANGE,-2813.77,False,Motor,London,Broker
CLM-0003467,MOT-LON-BRK,Theft,2024-07-23,2024-07-29,2025-10-22,15,PAYMENT,2039.18,False,Motor,London,Broker
CLM-0003467,MOT-LON-BRK,Theft,2024-07-23,2024-07-29,2025-10-22,15,RESERVE_CHANGE,-2039.18,False,Motor,London,Broker
CLM-0003468,MOT-LON-BRK,TP_Injury,2024-05-31,2024-05-31,2024-05-31,0,RESERVE_CHANGE,1362.43,False,Motor,London,Broker
CLM-0003468,MOT-LON-BRK,TP_Injury,2024-05-31,2024-05-31,2024-09-28,4,PAYMENT,1291.7,False,Motor,London,Broker
CLM-0003468,MOT-LON-BRK,TP_Injury,2024-05-31,2024-05-31,2024-09-28,4,RESERVE_CHANGE,-1145.44,False,Motor,London,Broker
CLM-0003468,MOT-LON-BRK,TP_Injury,2024-05-31,2024-05-31,2024-09-28,4,RECOVERY,-245.12,False,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2024-08-13,0,RESERVE_CHANGE,31832.66,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2024-11-11,3,PAYMENT,6853.1,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2024-11-11,3,RESERVE_CHANGE,-3118.89,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-01-10,5,PAYMENT,7222.35,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-01-10,5,RESERVE_CHANGE,-7222.35,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-03-11,7,PAYMENT,1565.39,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-03-11,7,RESERVE_CHANGE,-1565.39,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-04-10,8,PAYMENT,4436.75,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-04-10,8,RESERVE_CHANGE,-4436.75,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-10-07,14,PAYMENT,5064.65,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-10-07,14,RESERVE_CHANGE,-5064.65,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-11-06,15,PAYMENT,9304.45,True,Motor,London,Broker
CLM-0003469,MOT-LON-BRK,Theft,2024-08-02,2024-08-13,2025-11-06,15,RESERVE_CHANGE,-9304.45,True,Motor,London,Broker
CLM-0003470,MOT-LON-BRK,Windscreen,2024-05-06,2024-05-27,2024-05-27,0,RESERVE_CHANGE,2592.03,False,Motor,London,Broker
CLM-0003470,MOT-LON-BRK,Windscreen,2024-05-06,2024-05-27,2024-09-24,4,PAYMENT,2543.05,False,Motor,London,Broker
CLM-0003470,MOT-LON-BRK,Windscreen,2024-05-06,2024-05-27,2024-09-24,4,RESERVE_CHANGE,-2592.03,False,Motor,London,Broker
CLM-0003471,MOT-LON-BRK,Theft,2024-01-19,2024-03-03,2024-03-03,0,RESERVE_CHANGE,1714.07,False,Motor,London,Broker
CLM-0003471,MOT-LON-BRK,Theft,2024-01-19,2024-03-03,2024-07-31,6,PAYMENT,290.07,False,Motor,London,Broker
CLM-0003471,MOT-LON-BRK,Theft,2024-01-19,2024-03-03,2024-07-31,6,RESERVE_CHANGE,-446.51,False,Motor,London,Broker
CLM-0003471,MOT-LON-BRK,Theft,2024-01-19,2024-03-03,2024-11-28,10,PAYMENT,1267.55,False,Motor,London,Broker
CLM-0003471,MOT-LON-BRK,Theft,2024-01-19,2024-03-03,2024-11-28,10,RESERVE_CHANGE,-1267.55,False,Motor,London,Broker
CLM-0003472,MOT-LON-BRK,TP_Damage,2024-01-22,2024-02-05,2024-02-05,0,RESERVE_CHANGE,7163.77,False,Motor,London,Broker
CLM-0003472,MOT-LON-BRK,TP_Damage,2024-01-22,2024-02-05,2024-08-03,7,PAYMENT,6090.05,False,Motor,London,Broker
CLM-0003472,MOT-LON-BRK,TP_Damage,2024-01-22,2024-02-05,2024-08-03,7,RESERVE_CHANGE,-7163.77,False,Motor,London,Broker
CLM-0003473,MOT-LON-BRK,Windscreen,2024-11-29,2024-12-03,2024-12-03,0,RESERVE_CHANGE,10768.34,False,Motor,London,Broker
CLM-0003473,MOT-LON-BRK,Windscreen,2024-11-29,2024-12-03,2025-03-03,4,PAYMENT,5298.47,False,Motor,London,Broker
CLM-0003473,MOT-LON-BRK,Windscreen,2024-11-29,2024-12-03,2025-03-03,4,RESERVE_CHANGE,-6014.61,False,Motor,London,Broker
CLM-0003473,MOT-LON-BRK,Windscreen,2024-11-29,2024-12-03,2025-04-07,5,RESERVE_CHANGE,-4753.73,False,Motor,London,Broker
CLM-0003474,MOT-LON-BRK,Theft,2024-04-15,2024-04-17,2024-04-17,0,RESERVE_CHANGE,4817.77,False,Motor,London,Broker
CLM-0003474,MOT-LON-BRK,Theft,2024-04-15,2024-04-17,2024-12-13,8,PAYMENT,261.36,False,Motor,London,Broker
CLM-0003474,MOT-LON-BRK,Theft,2024-04-15,2024-04-17,2024-12-13,8,RESERVE_CHANGE,-270.07,False,Motor,London,Broker
CLM-0003474,MOT-LON-BRK,Theft,2024-04-15,2024-04-17,2025-04-12,12,PAYMENT,1199.8,False,Motor,London,Broker
CLM-0003474,MOT-LON-BRK,Theft,2024-04-15,2024-04-17,2025-04-12,12,RESERVE_CHANGE,-1199.8,False,Motor,London,Broker
CLM-0003474,MOT-LON-BRK,Theft,2024-04-15,2024-04-17,2025-06-11,14,PAYMENT,3347.9,False,Motor,London,Broker
CLM-0003474,MOT-LON-BRK,Theft,2024-04-15,2024-04-17,2025-06-11,14,RESERVE_CHANGE,-3347.9,False,Motor,London,Broker
CLM-0003475,MOT-LON-BRK,AD,2024-08-25,2024-09-09,2024-09-09,0,RESERVE_CHANGE,11802.48,False,Motor,London,Broker
CLM-0003475,MOT-LON-BRK,AD,2024-08-25,2024-09-09,2024-12-08,4,PAYMENT,6173.14,False,Motor,London,Broker
CLM-0003475,MOT-LON-BRK,AD,2024-08-25,2024-09-09,2024-12-08,4,RESERVE_CHANGE,-7642.8,False,Motor,London,Broker
CLM-0003475,MOT-LON-BRK,AD,2024-08-25,2024-09-09,2025-01-07,5,PAYMENT,4000.13,False,Motor,London,Broker
CLM-0003475,MOT-LON-BRK,AD,2024-08-25,2024-09-09,2025-01-07,5,RESERVE_CHANGE,-4000.13,False,Motor,London,Broker
CLM-0003476,MOT-LON-BRK,TP_Damage,2024-05-10,2024-06-26,2024-06-26,0,RESERVE_CHANGE,2742.57,False,Motor,London,Broker
CLM-0003476,MOT-LON-BRK,TP_Damage,2024-05-10,2024-06-26,2025-09-19,16,PAYMENT,2742.56,False,Motor,London,Broker
CLM-0003476,MOT-LON-BRK,TP_Damage,2024-05-10,2024-06-26,2025-09-19,16,RESERVE_CHANGE,-2742.57,False,Motor,London,Broker
CLM-0003477,MOT-LON-BRK,AD,2024-07-17,2024-08-03,2024-08-03,0,RESERVE_CHANGE,5290.83,False,Motor,London,Broker
CLM-0003477,MOT-LON-BRK,AD,2024-07-17,2024-08-03,2025-03-31,8,PAYMENT,1688.76,False,Motor,London,Broker
CLM-0003477,MOT-LON-BRK,AD,2024-07-17,2024-08-03,2025-03-31,8,RESERVE_CHANGE,-1997.4,False,Motor,London,Broker
CLM-0003477,MOT-LON-BRK,AD,2024-07-17,2024-08-03,2025-04-30,9,PAYMENT,613.22,False,Motor,London,Broker
CLM-0003477,MOT-LON-BRK,AD,2024-07-17,2024-08-03,2025-04-30,9,RESERVE_CHANGE,-613.22,False,Motor,London,Broker
CLM-0003477,MOT-LON-BRK,AD,2024-07-17,2024-08-03,2025-05-30,10,PAYMENT,2680.22,False,Motor,London,Broker
CLM-0003477,MOT-LON-BRK,AD,2024-07-17,2024-08-03,2025-05-30,10,RESERVE_CHANGE,-2680.22,False,Motor,London,Broker
CLM-0003478,MOT-LON-BRK,AD,2024-12-20,2024-12-28,2024-12-28,0,RESERVE_CHANGE,8169.97,False,Motor,London,Broker
CLM-0003478,MOT-LON-BRK,AD,2024-12-20,2024-12-28,2025-03-28,3,PAYMENT,6729.62,False,Motor,London,Broker
CLM-0003478,MOT-LON-BRK,AD,2024-12-20,2024-12-28,2025-03-28,3,RESERVE_CHANGE,-8169.97,False,Motor,London,Broker
CLM-0003479,MOT-LON-BRK,TP_Damage,2024-04-14,2024-04-23,2024-04-23,0,RESERVE_CHANGE,6556.35,False,Motor,London,Broker
CLM-0003479,MOT-LON-BRK,TP_Damage,2024-04-14,2024-04-23,2025-02-17,10,PAYMENT,5345.19,False,Motor,London,Broker
CLM-0003479,MOT-LON-BRK,TP_Damage,2024-04-14,2024-04-23,2025-02-17,10,RESERVE_CHANGE,-6556.35,False,Motor,London,Broker
CLM-0003480,MOT-LON-BRK,TP_Damage,2024-04-08,2024-04-11,2024-04-11,0,RESERVE_CHANGE,3204.99,False,Motor,London,Broker
CLM-0003480,MOT-LON-BRK,TP_Damage,2024-04-08,2024-04-11,2024-07-10,3,PAYMENT,3111.34,False,Motor,London,Broker
CLM-0003480,MOT-LON-BRK,TP_Damage,2024-04-08,2024-04-11,2024-07-10,3,RESERVE_CHANGE,-3204.99,False,Motor,London,Broker
CLM-0003481,MOT-LON-BRK,TP_Damage,2024-07-10,2024-07-20,2024-07-20,0,RESERVE_CHANGE,3618.46,False,Motor,London,Broker
CLM-0003481,MOT-LON-BRK,TP_Damage,2024-07-10,2024-07-20,2025-03-17,8,PAYMENT,3349.93,False,Motor,London,Broker
CLM-0003481,MOT-LON-BRK,TP_Damage,2024-07-10,2024-07-20,2025-03-17,8,RESERVE_CHANGE,-3618.46,False,Motor,London,Broker
CLM-0003482,MOT-LON-BRK,AD,2024-07-13,2024-08-01,2024-08-01,0,RESERVE_CHANGE,5956.74,False,Motor,London,Broker
CLM-0003482,MOT-LON-BRK,AD,2024-07-13,2024-08-01,2024-08-01,1,PAYMENT,4560.76,False,Motor,London,Broker
CLM-0003482,MOT-LON-BRK,AD,2024-07-13,2024-08-01,2024-08-01,1,RESERVE_CHANGE,-3758.26,False,Motor,London,Broker
CLM-0003482,MOT-LON-BRK,AD,2024-07-13,2024-08-01,2025-01-28,6,PAYMENT,631.52,False,Motor,London,Broker
CLM-0003482,MOT-LON-BRK,AD,2024-07-13,2024-08-01,2025-01-28,6,RESERVE_CHANGE,-631.52,False,Motor,London,Broker
CLM-0003482,MOT-LON-BRK,AD,2024-07-13,2024-08-01,2025-03-29,8,PAYMENT,1566.96,False,Motor,London,Broker
CLM-0003482,MOT-LON-BRK,AD,2024-07-13,2024-08-01,2025-03-29,8,RESERVE_CHANGE,-1566.96,False,Motor,London,Broker
CLM-0003483,MOT-LON-BRK,AD,2024-05-10,2024-05-14,2024-05-14,0,RESERVE_CHANGE,11393.68,False,Motor,London,Broker
CLM-0003483,MOT-LON-BRK,AD,2024-05-10,2024-05-14,2024-11-10,6,PAYMENT,10383.33,False,Motor,London,Broker
CLM-0003483,MOT-LON-BRK,AD,2024-05-10,2024-05-14,2024-11-10,6,RESERVE_CHANGE,-11393.68,False,Motor,London,Broker
CLM-0003484,MOT-LON-BRK,AD,2024-05-26,2024-06-01,2024-06-01,0,RESERVE_CHANGE,3323.39,False,Motor,London,Broker
CLM-0003484,MOT-LON-BRK,AD,2024-05-26,2024-06-01,2024-09-29,4,PAYMENT,1121.39,False,Motor,London,Broker
CLM-0003484,MOT-LON-BRK,AD,2024-05-26,2024-06-01,2024-09-29,4,RESERVE_CHANGE,-843.19,False,Motor,London,Broker
CLM-0003484,MOT-LON-BRK,AD,2024-05-26,2024-06-01,2024-09-29,4,PAYMENT,96.68,False,Motor,London,Broker
CLM-0003484,MOT-LON-BRK,AD,2024-05-26,2024-06-01,2024-09-29,4,RESERVE_CHANGE,-96.68,False,Motor,London,Broker
CLM-0003485,MOT-LON-BRK,Theft,2024-09-06,2024-09-08,2024-09-08,0,RESERVE_CHANGE,2488.42,False,Motor,London,Broker
CLM-0003485,MOT-LON-BRK,Theft,2024-09-06,2024-09-08,2024-10-08,1,PAYMENT,2141.43,False,Motor,London,Broker
CLM-0003485,MOT-LON-BRK,Theft,2024-09-06,2024-09-08,2024-10-08,1,RESERVE_CHANGE,-2488.42,False,Motor,London,Broker
CLM-0003486,MOT-LON-BRK,Theft,2024-10-07,2024-10-10,2024-10-10,0,RESERVE_CHANGE,4406.32,False,Motor,London,Broker
CLM-0003486,MOT-LON-BRK,Theft,2024-10-07,2024-10-10,2025-02-07,4,PAYMENT,4276.95,False,Motor,London,Broker
CLM-0003486,MOT-LON-BRK,Theft,2024-10-07,2024-10-10,2025-02-07,4,RESERVE_CHANGE,-4406.32,False,Motor,London,Broker
CLM-0003487,MOT-LON-BRK,Windscreen,2024-04-29,2024-05-12,2024-05-12,0,RESERVE_CHANGE,4389.1,False,Motor,London,Broker
CLM-0003487,MOT-LON-BRK,Windscreen,2024-04-29,2024-05-12,2024-11-08,7,PAYMENT,4113.41,False,Motor,London,Broker
CLM-0003487,MOT-LON-BRK,Windscreen,2024-04-29,2024-05-12,2024-11-08,7,RESERVE_CHANGE,-3540.89,False,Motor,London,Broker
CLM-0003487,MOT-LON-BRK,Windscreen,2024-04-29,2024-05-12,2025-08-05,16,PAYMENT,848.21,False,Motor,London,Broker
CLM-0003487,MOT-LON-BRK,Windscreen,2024-04-29,2024-05-12,2025-08-05,16,RESERVE_CHANGE,-848.21,False,Motor,London,Broker
CLM-0003488,MOT-LON-BRK,TP_Injury,2024-08-13,2024-09-03,2024-09-03,0,RESERVE_CHANGE,4049.68,False,Motor,London,Broker
CLM-0003488,MOT-LON-BRK,TP_Injury,2024-08-13,2024-09-03,2025-01-31,5,PAYMENT,4122.46,False,Motor,London,Broker
CLM-0003488,MOT-LON-BRK,TP_Injury,2024-08-13,2024-09-03,2025-01-31,5,RESERVE_CHANGE,-4049.68,False,Motor,London,Broker
CLM-0003488,MOT-LON-BRK,TP_Injury,2024-08-13,2024-09-03,2025-01-31,5,RECOVERY,-1120.01,False,Motor,London,Broker
CLM-0003489,MOT-LON-BRK,TP_Injury,2024-04-28,2024-04-29,2024-04-29,0,RESERVE_CHANGE,1355.04,False,Motor,London,Broker
CLM-0003489,MOT-LON-BRK,TP_Injury,2024-04-28,2024-04-29,2025-03-25,11,PAYMENT,103.02,False,Motor,London,Broker
CLM-0003489,MOT-LON-BRK,TP_Injury,2024-04-28,2024-04-29,2025-03-25,11,RESERVE_CHANGE,-278.68,False,Motor,London,Broker
CLM-0003489,MOT-LON-BRK,TP_Injury,2024-04-28,2024-04-29,2025-06-23,14,PAYMENT,1076.37,False,Motor,London,Broker
CLM-0003489,MOT-LON-BRK,TP_Injury,2024-04-28,2024-04-29,2025-06-23,14,RESERVE_CHANGE,-1076.37,False,Motor,London,Broker
CLM-0003490,MOT-LON-BRK,TP_Injury,2024-09-19,2024-11-22,2024-11-22,0,RESERVE_CHANGE,7837.59,False,Motor,London,Broker
CLM-0003490,MOT-LON-BRK,TP_Injury,2024-09-19,2024-11-22,2025-01-21,4,PAYMENT,3377.83,False,Motor,London,Broker
CLM-0003490,MOT-LON-BRK,TP_Injury,2024-09-19,2024-11-22,2025-01-21,4,RESERVE_CHANGE,-4497.81,False,Motor,London,Broker
CLM-0003490,MOT-LON-BRK,TP_Injury,2024-09-19,2024-11-22,2025-01-21,4,RECOVERY,-666.99,False,Motor,London,Broker
CLM-0003491,MOT-LON-BRK,Theft,2024-06-25,2024-07-19,2024-07-19,0,RESERVE_CHANGE,4272.86,False,Motor,London,Broker
CLM-0003491,MOT-LON-BRK,Theft,2024-06-25,2024-07-19,2024-11-16,5,PAYMENT,1850.09,False,Motor,London,Broker
CLM-0003491,MOT-LON-BRK,Theft,2024-06-25,2024-07-19,2024-11-16,5,RESERVE_CHANGE,-2243.12,False,Motor,London,Broker
CLM-0003492,MOT-LON-BRK,TP_Damage,2024-09-18,2024-09-26,2024-09-26,0,RESERVE_CHANGE,950.32,False,Motor,London,Broker
CLM-0003492,MOT-LON-BRK,TP_Damage,2024-09-18,2024-09-26,2024-12-25,3,PAYMENT,297.8,False,Motor,London,Broker
CLM-0003492,MOT-LON-BRK,TP_Damage,2024-09-18,2024-09-26,2024-12-25,3,RESERVE_CHANGE,-382.6,False,Motor,London,Broker
CLM-0003492,MOT-LON-BRK,TP_Damage,2024-09-18,2024-09-26,2024-12-25,3,PAYMENT,389.87,False,Motor,London,Broker
CLM-0003492,MOT-LON-BRK,TP_Damage,2024-09-18,2024-09-26,2024-12-25,3,RESERVE_CHANGE,-389.87,False,Motor,London,Broker
CLM-0003492,MOT-LON-BRK,TP_Damage,2024-09-18,2024-09-26,2025-04-24,7,PAYMENT,177.84,False,Motor,London,Broker
CLM-0003492,MOT-LON-BRK,TP_Damage,2024-09-18,2024-09-26,2025-04-24,7,RESERVE_CHANGE,-177.84,False,Motor,London,Broker
CLM-0003493,MOT-LON-BRK,TP_Damage,2024-12-15,2024-12-25,2024-12-25,0,RESERVE_CHANGE,1165.28,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2024-03-25,0,RESERVE_CHANGE,9972.01,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2024-07-23,4,PAYMENT,948.31,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2024-07-23,4,RESERVE_CHANGE,-1469.03,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2024-10-21,7,PAYMENT,1410.62,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2024-10-21,7,RESERVE_CHANGE,-1410.62,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2025-04-19,13,PAYMENT,3141.84,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2025-04-19,13,RESERVE_CHANGE,-3141.84,False,Motor,London,Broker
CLM-0003494,MOT-LON-BRK,TP_Injury,2024-03-11,2024-03-25,2025-06-19,15,RESERVE_CHANGE,-3950.52,False,Motor,London,Broker
CLM-0003495,MOT-LON-BRK,TP_Damage,2024-12-28,2024-12-29,2024-12-29,0,RESERVE_CHANGE,1169.94,False,Motor,London,Broker
CLM-0003495,MOT-LON-BRK,TP_Damage,2024-12-28,2024-12-29,2025-10-25,10,PAYMENT,1361.78,False,Motor,London,Broker
CLM-0003495,MOT-LON-BRK,TP_Damage,2024-12-28,2024-12-29,2025-10-25,10,RESERVE_CHANGE,-1169.94,False,Motor,London,Broker
CLM-0003496,MOT-LON-BRK,AD,2024-09-05,2024-09-08,2024-09-08,0,RESERVE_CHANGE,2566.65,False,Motor,London,Broker
CLM-0003496,MOT-LON-BRK,AD,2024-09-05,2024-09-08,2025-07-05,10,PAYMENT,199.76,False,Motor,London,Broker
CLM-0003496,MOT-LON-BRK,AD,2024-09-05,2024-09-08,2025-07-05,10,RESERVE_CHANGE,64.83,False,Motor,London,Broker
CLM-0003496,MOT-LON-BRK,AD,2024-09-05,2024-09-08,2025-08-19,11,RESERVE_CHANGE,-2631.48,False,Motor,London,Broker
CLM-0003497,MOT-LON-BRK,TP_Injury,2024-02-07,2024-02-07,2024-02-07,0,RESERVE_CHANGE,5021.33,False,Motor,London,Broker
CLM-0003497,MOT-LON-BRK,TP_Injury,2024-02-07,2024-02-07,2024-05-07,3,PAYMENT,1168.61,False,Motor,London,Broker
CLM-0003497,MOT-LON-BRK,TP_Injury,2024-02-07,2024-02-07,2024-05-07,3,RESERVE_CHANGE,-1085.36,False,Motor,London,Broker
CLM-0003497,MOT-LON-BRK,TP_Injury,2024-02-07,2024-02-07,2024-11-03,9,PAYMENT,3935.97,False,Motor,London,Broker
CLM-0003497,MOT-LON-BRK,TP_Injury,2024-02-07,2024-02-07,2024-11-03,9,RESERVE_CHANGE,-3935.97,False,Motor,London,Broker
CLM-0003498,MOT-LON-BRK,TP_Damage,2024-02-12,2024-02-24,2024-02-24,0,RESERVE_CHANGE,10506.62,False,Motor,London,Broker
CLM-0003498,MOT-LON-BRK,TP_Damage,2024-02-12,2024-02-24,2024-04-24,2,PAYMENT,5153.22,False,Motor,London,Broker
CLM-0003498,MOT-LON-BRK,TP_Damage,2024-02-12,2024-02-24,2024-04-24,2,RESERVE_CHANGE,-4466.57,False,Motor,London,Broker
CLM-0003498,MOT-LON-BRK,TP_Damage,2024-02-12,2024-02-24,2024-07-23,5,PAYMENT,643.16,False,Motor,London,Broker
CLM-0003498,MOT-LON-BRK,TP_Damage,2024-02-12,2024-02-24,2024-07-23,5,RESERVE_CHANGE,-643.16,False,Motor,London,Broker
CLM-0003498,MOT-LON-BRK,TP_Damage,2024-02-12,2024-02-24,2025-03-20,13,PAYMENT,5396.89,False,Motor,London,Broker
CLM-0003498,MOT-LON-BRK,TP_Damage,2024-02-12,2024-02-24,2025-03-20,13,RESERVE_CHANGE,-5396.89,False,Motor,London,Broker
CLM-0003499,MOT-LON-BRK,Windscreen,2024-10-27,2024-10-27,2024-10-27,0,RESERVE_CHANGE,2990.78,False,Motor,London,Broker
CLM-0003499,MOT-LON-BRK,Windscreen,2024-10-27,2024-10-27,2025-06-24,8,PAYMENT,3426.32,False,Motor,London,Broker
